"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.491949538E1,1.271610111E-1,-2.396848947E-1,-2.469269037E-1
1.492454658E1,9.414599836E-2,-1.534198970E-1,-2.064569145E-1
1.492959038E1,6.006599963E-2,-6.715490669E-2,-1.436219066E-1
1.493464163E1,2.066100016E-2,-1.124906237E-3,-6.481190771E-2
1.493969288E1,-2.939400077E-2,4.360509291E-2,2.890809439E-2
1.494474413E1,-8.796899766E-2,7.662009448E-2,1.417980939E-1
1.494979533E1,-1.539989859E-1,8.833508939E-2,2.632080913E-1
1.495484658E1,-2.210939974E-1,8.407509327E-2,3.824881017E-1
1.495989918E1,-2.871240079E-1,9.472508729E-2,4.911181033E-1
1.496495043E1,-3.520890176E-1,1.320001036E-1,5.848380923E-1
1.497000168E1,-4.010789990E-1,2.012251019E-1,6.561931372E-1
1.497505293E1,-4.351589978E-1,2.821650803E-1,7.030531168E-1
1.498010413E1,-4.521990120E-1,3.652350903E-1,7.254181504E-1
1.498515538E1,-4.585890174E-1,4.365900755E-1,7.222231030E-1
1.499021116E1,-4.490039945E-1,4.941000938E-1,7.019881010E-1
1.499526236E1,-4.234440029E-1,5.388301015E-1,6.700381041E-1
1.500031366E1,-3.797790110E-1,5.729101300E-1,6.316981316E-1
1.500536486E1,-3.212040067E-1,5.920801163E-1,5.954881310E-1
1.501041611E1,-2.530440092E-1,5.920801163E-1,5.603431463E-1
1.501546731E1,-1.763639897E-1,5.675851107E-1,5.273281336E-1
1.502052887E1,-9.542400390E-2,5.335051417E-1,4.953781068E-1
1.502558007E1,-1.554899942E-2,4.749300778E-1,4.602330923E-1
1.503063132E1,5.474099889E-2,3.982500732E-1,4.261530936E-1
1.503568257E1,1.101209968E-1,3.055950701E-1,3.899430931E-1
1.504073382E1,1.495260000E-1,2.022901028E-1,3.526681066E-1
1.504578507E1,1.676310003E-1,1.011150926E-1,3.175230920E-1
1.505081955E1,1.623060107E-1,1.005093683E-3,2.908980846E-1
1.505587080E1,1.303560138E-1,-9.590990841E-2,2.695980966E-1
1.506092205E1,7.284600288E-2,-1.832399070E-1,2.568180859E-1
1.506597330E1,-5.963999778E-3,-2.524649203E-1,2.525580823E-1
1.507102450E1,-1.028790027E-1,-3.046499193E-1,2.568180859E-1
1.507607574E1,-2.072489858E-1,-3.344699144E-1,2.653380930E-1
1.508115986E1,-3.041640222E-1,-3.376649022E-1,2.706630826E-1
1.508621116E1,-3.893640041E-1,-3.227549195E-1,2.674680948E-1
1.509126252E1,-4.553939998E-1,-3.046499193E-1,2.546880841E-1
1.509631377E1,-4.958640039E-1,-2.758949101E-1,2.291280925E-1
1.510136512E1,-5.182290077E-1,-2.343599051E-1,1.993080974E-1
1.510641642E1,-5.192939639E-1,-1.811099052E-1,1.641630977E-1
1.511143491E1,-5.054489970E-1,-1.267949045E-1,1.375380903E-1
1.511648621E1,-4.777590036E-1,-7.780490816E-2,1.183680892E-1
1.512153752E1,-4.426140189E-1,-2.561990544E-2,1.034580916E-1
1.512658887E1,-3.978840113E-1,3.721509501E-2,9.493809193E-2
1.513164017E1,-3.478290141E-1,1.000500917E-1,8.854809403E-2
1.513669147E1,-2.967090011E-1,1.564950943E-1,8.535309136E-2
1.514174189E1,-2.477189898E-1,2.076150924E-1,8.641809225E-2
1.514679319E1,-1.976639926E-1,2.395651042E-1,9.387309104E-2
1.515184455E1,-1.518689990E-1,2.491500974E-1,1.055880934E-1
1.515689585E1,-1.060739979E-1,2.448900938E-1,1.226280928E-1
1.516194715E1,-6.453900039E-2,2.310450971E-1,1.449930966E-1
1.516699845E1,-2.406900004E-2,2.086800933E-1,1.694880873E-1
1.517205491E1,1.533600036E-2,1.884450912E-1,1.907880902E-1
1.517710621E1,5.261100084E-2,1.660801023E-1,2.025030851E-1
1.518215752E1,9.521099925E-2,1.458451003E-1,2.078280896E-1
1.518720882E1,1.378110051E-1,1.330651045E-1,2.078280896E-1
1.519226017E1,1.825410128E-1,1.330651045E-1,1.993080974E-1
1.519731147E1,2.251410037E-1,1.341301054E-1,1.865280867E-1
1.520235220E1,2.560259998E-1,1.288051009E-1,1.726830900E-1
1.520740350E1,2.815859914E-1,1.192200929E-1,1.588380933E-1
1.521245486E1,2.943660021E-1,1.107000932E-1,1.481880993E-1
1.521750616E1,3.018209934E-1,1.053750888E-1,1.386030912E-1
1.522255746E1,2.996909916E-1,1.064400896E-1,1.354080886E-1
1.522760877E1,2.847809792E-1,1.064400896E-1,1.364730895E-1
1.523265793E1,2.624160051E-1,1.213500872E-1,1.386030912E-1
1.523770923E1,2.315310091E-1,1.394550949E-1,1.439280957E-1
1.524276059E1,2.006460130E-1,1.405200958E-1,1.460580975E-1
1.524781189E1,1.740210056E-1,1.234800890E-1,1.492530853E-1
1.525286319E1,1.452660114E-1,9.046509117E-2,1.567080915E-1
1.525791450E1,1.207709983E-1,4.467009380E-2,1.620330960E-1
1.526297752E1,1.016009971E-1,-8.579906076E-3,1.599030942E-1
1.526802887E1,8.882100135E-2,-5.437490717E-2,1.524480879E-1
1.527308012E1,8.136600256E-2,-8.951991051E-2,1.407330930E-1
1.527813142E1,6.965100020E-2,-1.129499078E-1,1.162380949E-1
1.528318278E1,5.048099905E-2,-1.172099113E-1,8.535309136E-2
1.528823408E1,2.918099985E-2,-1.065599099E-1,4.701309651E-2
1.529327752E1,5.750999786E-3,-7.886990905E-2,1.080309413E-2
1.529832882E1,-2.087400109E-2,-3.946490586E-2,-1.795190573E-2
1.530338012E1,-5.388899893E-2,-1.124906237E-3,-3.499190509E-2
1.530843142E1,-9.222900122E-2,3.508509323E-2,-4.138190299E-2
1.531348278E1,-1.273739934E-1,6.171009317E-2,-3.286190331E-2
1.531853408E1,-1.614539921E-1,7.342509180E-2,-2.434190549E-2
1.532359038E1,-1.880789995E-1,5.958009511E-2,-1.049690600E-2
1.532864168E1,-2.061839998E-1,3.189009428E-2,1.530938316E-4
1.533369304E1,-2.210939974E-1,-7.514906116E-3,7.608093787E-3
1.533874429E1,-2.317439914E-1,-4.478990659E-2,1.186809409E-2
1.534379564E1,-2.370689958E-1,-7.886990905E-2,1.506309398E-2
1.534884694E1,-2.349389941E-1,-1.033649072E-1,1.399809401E-2
1.535389700E1,-2.242890000E-1,-1.204049066E-1,7.608093787E-3
1.535894830E1,-2.061839998E-1,-1.310549080E-1,2.283093752E-3
1.536399965E1,-1.838189960E-1,-1.310549080E-1,-6.236906163E-3
1.536905095E1,-1.571939886E-1,-1.299899071E-1,-1.582190581E-2
1.537410226E1,-1.358939856E-1,-1.267949045E-1,-2.647190541E-2
1.537915356E1,-1.103340015E-1,-1.204049066E-1,-3.499190509E-2
1.538419350E1,-7.944899797E-2,-1.161449105E-1,-4.777190834E-2
1.538924481E1,-4.536899924E-2,-1.118849069E-1,-6.587690860E-2
1.539429616E1,-1.980900019E-2,-1.129499078E-1,-8.185190707E-2
1.539934746E1,-3.834000090E-3,-1.289249063E-1,-9.356690943E-2
1.540439877E1,4.685999826E-3,-1.651349068E-1,-1.042169109E-1
1.540945007E1,1.107600052E-2,-2.077348977E-1,-1.159319058E-1
1.541451845E1,1.533600036E-2,-2.386199087E-1,-1.223219112E-1
1.541956970E1,1.533600036E-2,-2.545949221E-1,-1.297769099E-1
1.542462106E1,1.427100040E-2,-2.599199116E-1,-1.446869075E-1
1.542967236E1,7.881000638E-3,-2.599199116E-1,-1.595969051E-1
1.543472366E1,-8.093999699E-3,-2.567249238E-1,-1.777019054E-1
1.543977496E1,-2.939400077E-2,-2.588549256E-1,-1.958069056E-1
1.544480569E1,-5.282400176E-2,-2.620499134E-1,-2.149769068E-1
1.544985705E1,-8.051399887E-2,-2.567249238E-1,-2.330819070E-1
1.545490835E1,-1.113990024E-1,-2.460749000E-1,-2.479919046E-1
1.545995965E1,-1.497389972E-1,-2.247748971E-1,-2.586418986E-1
1.546501095E1,-1.848839968E-1,-1.970849037E-1,-2.650319040E-1
1.547006226E1,-2.189639956E-1,-1.725898981E-1,-2.660969198E-1
1.547511981E1,-2.498489916E-1,-1.374448985E-1,-2.597069144E-1
1.548017111E1,-2.754090130E-1,-9.910491109E-2,-2.479919046E-1
1.548522246E1,-2.988390028E-1,-6.076490507E-2,-2.288219035E-1
1.549027377E1,-3.137490153E-1,-2.668490633E-2,-2.053919137E-1
1.549532507E1,-3.275940120E-1,-3.254906274E-3,-1.798319072E-1
1.550037637E1,-3.371790051E-1,-4.319906235E-3,-1.595969051E-1
1.550544892E1,-3.435690105E-1,-2.029490471E-2,-1.521419138E-1
1.551050022E1,-3.456990123E-1,-4.265990481E-2,-1.627919078E-1
1.551555153E1,-3.446339965E-1,-5.969990417E-2,-1.904819012E-1
1.552060283E1,-3.339840174E-1,-7.034990937E-2,-2.245619148E-1
1.552565418E1,-3.212040067E-1,-7.247991115E-2,-2.639669180E-1
1.553070548E1,-3.094890118E-1,-6.395991147E-2,-2.991119027E-1
1.553575960E1,-2.977740169E-1,-5.224490538E-2,-3.299969137E-1
1.554081090E1,-2.849940062E-1,-3.733490407E-2,-3.534269035E-1
1.554586220E1,-2.722139955E-1,-2.135990560E-2,-3.672719002E-1
1.555091356E1,-2.658240199E-1,-7.514906116E-3,-3.779219091E-1
1.555596486E1,-2.604990005E-1,7.395093795E-3,-3.917669058E-1
1.556101616E1,-2.636940181E-1,1.485009398E-2,-4.098719060E-1
1.556602861E1,-2.743439972E-1,6.330093369E-3,-4.258469045E-1
1.557107986E1,-2.839290202E-1,-2.348990552E-2,-4.343669116E-1
1.557613121E1,-2.935140133E-1,-7.354491204E-2,-4.290419221E-1
1.558118252E1,-3.009690046E-1,-1.395749003E-1,-4.120019078E-1
1.558623382E1,-3.073590100E-1,-2.162549049E-1,-3.928319216E-1
1.559128512E1,-3.148140013E-1,-2.961299121E-1,-3.630118966E-1
1.559642408E1,-3.265289962E-1,-3.653549254E-1,-3.353219032E-1
1.560147533E1,-3.350490034E-1,-4.100849032E-1,-3.044369221E-1
1.560652663E1,-3.478290141E-1,-4.164749086E-1,-2.767468989E-1
1.561157798E1,-3.574140072E-1,-3.802649081E-1,-2.586418986E-1
1.561662929E1,-3.574140072E-1,-2.950649261E-1,-2.522518933E-1
1.562168059E1,-3.499590158E-1,-1.672649086E-1,-2.511869073E-1
1.562668783E1,-3.446339965E-1,-2.029490471E-2,-2.597069144E-1
1.563173913E1,-3.307889998E-1,1.341301054E-1,-2.671619058E-1
1.563679043E1,-3.073590100E-1,2.715150714E-1,-2.692919075E-1
1.564184173E1,-2.796690166E-1,3.780150712E-1,-2.692919075E-1
1.564689309E1,-2.541089952E-1,4.387200773E-1,-2.650319040E-1
1.565194434E1,-2.253539860E-1,4.610850811E-1,-2.597069144E-1
1.565697002E1,-1.987289935E-1,4.461750686E-1,-2.522518933E-1
1.566202132E1,-1.646489948E-1,4.067700803E-1,-2.479919046E-1
1.566707262E1,-1.337639987E-1,3.620400727E-1,-2.458619028E-1
1.567212392E1,-1.039440036E-1,3.098550737E-1,-2.416019142E-1
1.567717528E1,-7.518900186E-2,2.523450851E-1,-2.394719124E-1
1.568222658E1,-4.856400192E-2,1.948350966E-1,-2.426669151E-1
1.568729538E1,-3.258899972E-2,1.277401000E-1,-2.490569055E-1
1.569234668E1,-2.513400093E-2,6.064509600E-2,-2.607719004E-1
1.569739798E1,-2.193900011E-2,-3.254906274E-3,-2.767468989E-1
1.570244929E1,-2.513400093E-2,-5.224490538E-2,-2.937869132E-1
1.570750064E1,-3.365400061E-2,-8.525990695E-2,-3.044369221E-1
1.571255194E1,-4.856400192E-2,-1.086899117E-1,-3.086968958E-1
1.571758252E1,-6.134400144E-2,-1.129499078E-1,-3.065668941E-1
1.572263382E1,-7.731900364E-2,-9.377990663E-2,-3.001769185E-1
1.572768512E1,-9.435900301E-2,-6.395991147E-2,-2.927218974E-1
1.573273647E1,-1.082039997E-1,-2.242490463E-2,-2.852669060E-1
1.573778778E1,-1.231139973E-1,2.337009460E-2,-2.799419165E-1
1.574283908E1,-1.316339970E-1,6.490509212E-2,-2.735519111E-1
1.574788517E1,-1.401539892E-1,1.011150926E-1,-2.618369162E-1
1.575293647E1,-1.401539892E-1,1.288051009E-1,-2.479919046E-1
1.575798783E1,-1.326989979E-1,1.511701047E-1,-2.277569026E-1
1.576303913E1,-1.167239994E-1,1.660801023E-1,-2.032619119E-1
1.576809048E1,-9.861899912E-2,1.799250990E-1,-1.787669063E-1
1.577314173E1,-7.838399708E-2,1.873801053E-1,-1.542719007E-1
1.577818351E1,-6.027900055E-2,1.777950972E-1,-1.297769099E-1
1.578323481E1,-4.110899940E-2,1.596900970E-1,-1.084769070E-1
1.578828616E1,-1.980900019E-2,1.362600923E-1,-8.291690797E-2
1.579333741E1,4.259999841E-4,1.149600893E-1,-6.161690503E-2
1.579838876E1,1.746599935E-2,1.000500917E-1,-4.457690567E-2
1.580344007E1,3.876600042E-2,8.833508939E-2,-3.286190331E-2
1.580849934E1,6.219599769E-2,7.023008913E-2,-2.753690630E-2
1.581355064E1,7.817099988E-2,5.532009527E-2,-2.753690630E-2
1.581860194E1,9.840600193E-2,3.615009412E-2,-2.647190541E-2
1.582365325E1,1.197059974E-1,2.017509378E-2,-2.966690622E-2
1.582870455E1,1.484610140E-1,1.591509394E-2,-3.179690987E-2
1.583375585E1,1.772160083E-1,8.460094221E-3,-3.179690987E-2
1.583880689E1,2.081010044E-1,7.395093795E-3,-3.392690420E-2
1.584385819E1,2.389860004E-1,1.059009321E-2,-3.073190711E-2
1.584890950E1,2.645460069E-1,1.591509394E-2,-2.753690630E-2
1.585396080E1,2.901059985E-1,2.443509363E-2,-1.582190581E-2
1.585901210E1,3.156659901E-1,3.402009606E-2,-9.119062452E-4
1.586406340E1,3.369659781E-1,4.147509485E-2,2.038809471E-2
1.586911392E1,3.593309820E-1,5.106009543E-2,4.488309473E-2
1.587416522E1,3.699809909E-1,5.958009511E-2,6.298809499E-2
1.587921658E1,3.795659840E-1,6.490509212E-2,8.428809047E-2
1.588426783E1,3.848910034E-1,7.555509359E-2,1.034580916E-1
1.588931913E1,3.838259876E-1,7.981508970E-2,1.162380949E-1
1.589437043E1,3.742409945E-1,7.555509359E-2,1.247580945E-1
1.589941981E1,3.593309820E-1,7.129509002E-2,1.311480850E-1
1.590447111E1,3.369659781E-1,6.277509034E-2,1.268880963E-1
1.590952241E1,3.060809970E-1,5.425509438E-2,1.194330901E-1
1.591457371E1,2.709359825E-1,5.319009349E-2,1.109130904E-1
1.591962507E1,2.336610109E-1,5.106009543E-2,1.055880934E-1
1.592467632E1,1.931910068E-1,4.147509485E-2,9.919809550E-2
1.592971908E1,1.559160054E-1,3.508509323E-2,9.387309104E-2
1.593477043E1,1.229010001E-1,4.041009396E-2,8.748309314E-2
1.593982173E1,9.627600014E-2,5.851509422E-2,8.002809435E-2
1.594487304E1,7.178100199E-2,7.662009448E-2,7.470308989E-2
1.594992434E1,5.793599784E-2,1.000500917E-1,7.363808900E-2
1.595497564E1,4.835100099E-2,1.202850938E-1,7.470308989E-2
1.596004991E1,4.515599832E-2,1.426500976E-1,7.576809078E-2
1.596510116E1,4.835100099E-2,1.639501005E-1,7.896309346E-2
1.597015252E1,5.687100068E-2,1.831201017E-1,8.428809047E-2
1.597520382E1,6.858599931E-2,2.012251019E-1,9.174308926E-2
1.598025512E1,8.349599689E-2,2.182651013E-1,9.600309283E-2
1.598530642E1,1.016009971E-1,2.267850935E-1,1.013280898E-1
1.599036632E1,1.218359992E-1,2.342400998E-1,1.055880934E-1
1.599541762E1,1.442010105E-1,2.448900938E-1,1.055880934E-1
1.600046897E1,1.623060107E-1,2.480850965E-1,1.077180952E-1
1.600552028E1,1.772160083E-1,2.395651042E-1,1.066530943E-1
1.601057158E1,1.878660023E-1,2.193301022E-1,1.013280898E-1
1.601562288E1,1.910610050E-1,1.831201017E-1,9.813309461E-2
1.602066418E1,1.899960041E-1,1.383900940E-1,9.706809372E-2
1.602571548E1,1.804110110E-1,9.366009384E-2,9.493809193E-2
1.603076679E1,1.633710116E-1,4.467009380E-2,9.919809550E-2
1.603581809E1,1.452660114E-1,-5.384906661E-3,1.109130904E-1
1.604086944E1,1.292910129E-1,-4.904990643E-2,1.247580945E-1
1.604592074E1,1.175760031E-1,-8.099991083E-2,1.449930966E-1
1.605096637E1,1.122509986E-1,-9.697490931E-2,1.630980968E-1
1.605601767E1,1.101209968E-1,-1.012349129E-1,1.758780926E-1
1.606106897E1,1.111859977E-1,-9.910491109E-2,1.865280867E-1
1.606612028E1,1.154460013E-1,-8.845490962E-2,1.993080974E-1
1.607117163E1,1.218359992E-1,-6.928490847E-2,2.067630887E-1
1.607622293E1,1.271610111E-1,-5.330990627E-2,2.184780985E-1
1.608128564E1,1.356810033E-1,-3.413990512E-2,2.387130857E-1
1.608633684E1,1.431360096E-1,-1.816490479E-2,2.653380930E-1
1.609138804E1,1.495260000E-1,-5.384906661E-3,2.930280864E-1
1.609643918E1,1.537860036E-1,3.135093488E-3,3.228480816E-1
1.610149033E1,1.548510045E-1,5.265093409E-3,3.516030908E-1
1.610654153E1,1.484610140E-1,8.460094221E-3,3.760980964E-1
1.611158267E1,1.399410069E-1,4.200093914E-3,3.995280862E-1
1.611663382E1,1.314209998E-1,-1.283990685E-2,4.176330864E-1
1.612168502E1,1.239660010E-1,-2.987990528E-2,4.261530936E-1
1.612673621E1,1.229010001E-1,-5.437490717E-2,4.357380867E-1
1.613178736E1,1.239660010E-1,-9.590990841E-2,4.368031025E-1
1.613683850E1,1.303560138E-1,-1.406399012E-1,4.336080849E-1
1.614189819E1,1.367460042E-1,-1.853699088E-1,4.229581058E-1
1.614694939E1,1.442010105E-1,-2.279698998E-1,4.048531055E-1
1.615200059E1,1.505910009E-1,-2.577899098E-1,3.824881017E-1
1.615705173E1,1.569810063E-1,-2.705699205E-1,3.579930961E-1
1.616210293E1,1.655010134E-1,-2.737649083E-1,3.366930783E-1
1.616715408E1,1.782810092E-1,-2.737649083E-1,3.239130974E-1
1.617218960E1,1.921260059E-1,-2.844149172E-1,3.121981025E-1
1.617724080E1,2.038410008E-1,-3.142349124E-1,3.004830778E-1
1.618229200E1,2.134260088E-1,-3.547049165E-1,2.834430933E-1
1.618734314E1,2.187510133E-1,-3.983699083E-1,2.621431053E-1
1.619239434E1,2.187510133E-1,-4.420349300E-1,2.408430874E-1
1.619744548E1,2.134260088E-1,-4.675949216E-1,2.184780985E-1
1.620249304E1,2.027759999E-1,-4.761149287E-1,2.014380991E-1
1.620754423E1,1.836060137E-1,-4.590749145E-1,1.897230893E-1
1.621259543E1,1.623060107E-1,-4.186049104E-1,1.833330989E-1
1.621764658E1,1.303560138E-1,-3.589649200E-1,1.748130918E-1
1.622269778E1,8.456099778E-2,-2.897399068E-1,1.662930846E-1
1.622774892E1,3.450600058E-2,-2.215798944E-1,1.588380933E-1
1.623281163E1,-2.300400101E-2,-1.555498987E-1,1.535130888E-1
1.623786283E1,-9.009899944E-2,-9.803991020E-2,1.556430906E-1
1.624291403E1,-1.571939886E-1,-4.478990659E-2,1.662930846E-1
1.624796517E1,-2.178989947E-1,1.378509402E-2,1.854630858E-1
1.625301637E1,-2.711490095E-1,7.555509359E-2,2.110230923E-1
1.625806757E1,-3.137490153E-1,1.341301054E-1,2.440380901E-1
1.626311653E1,-3.425039947E-1,1.873801053E-1,2.759881020E-1
1.626816772E1,-3.542190194E-1,2.342400998E-1,3.015480936E-1
1.627321887E1,-3.488940001E-1,2.811000943E-1,3.239130974E-1
1.627827007E1,-3.254640102E-1,3.183750808E-1,3.366930783E-1
1.628332126E1,-2.903189957E-1,3.439350724E-1,3.377580941E-1
1.628837241E1,-2.455889881E-1,3.567150831E-1,3.324331045E-1
1.629341809E1,-1.923389882E-1,3.535200953E-1,3.217830956E-1
1.629846923E1,-1.401539892E-1,3.332850933E-1,2.983531058E-1
1.630352043E1,-9.435900301E-2,3.002700806E-1,2.727930844E-1
1.630857158E1,-5.601900071E-2,2.598000765E-1,2.408430874E-1
1.631362278E1,-2.832899988E-2,2.033551037E-1,2.099580914E-1
1.631867392E1,-1.874400117E-2,1.330651045E-1,1.812030971E-1
1.632371361E1,-2.193900011E-2,6.277509034E-2,1.567080915E-1
1.632876476E1,-3.897900134E-2,-7.514906116E-3,1.375380903E-1
1.633381595E1,-6.986399740E-2,-6.928490847E-2,1.215630919E-1
1.633886710E1,-1.113990024E-1,-1.161449105E-1,1.130430922E-1
1.634391830E1,-1.550639868E-1,-1.448999047E-1,1.055880934E-1
1.634896950E1,-2.008589953E-1,-1.534198970E-1,1.034580916E-1
1.635403033E1,-2.423940003E-1,-1.363798976E-1,1.045230925E-1
1.635908153E1,-2.807340026E-1,-9.697490931E-2,1.055880934E-1
1.636413272E1,-3.084239960E-1,-4.478990659E-2,1.023930907E-1
1.636918387E1,-3.307889998E-1,1.804509386E-2,1.013280898E-1
1.637423507E1,-3.361140192E-1,7.981508970E-2,1.034580916E-1
1.637928621E1,-3.361140192E-1,1.298701018E-1,1.098480895E-1
1.638434731E1,-3.275940120E-1,1.746000946E-1,1.151730940E-1
1.638939851E1,-3.158790171E-1,2.118750960E-1,1.247580945E-1
1.639444970E1,-3.009690046E-1,2.363701016E-1,1.396680921E-1
1.639950085E1,-2.871240079E-1,2.534100711E-1,1.556430906E-1
1.640455205E1,-2.754090130E-1,2.672550976E-1,1.726830900E-1
1.640960319E1,-2.668890059E-1,2.715150714E-1,1.918530911E-1
1.641465528E1,-2.551740110E-1,2.608650923E-1,2.088930905E-1
1.641970647E1,-2.487839907E-1,2.427600920E-1,2.195430845E-1
1.642475767E1,-2.423940003E-1,2.182651013E-1,2.238030881E-1
1.642980882E1,-2.328089923E-1,1.927050948E-1,2.195430845E-1
1.643486002E1,-2.210939974E-1,1.639501005E-1,2.131530941E-1
1.643991116E1,-2.019239962E-1,1.362600923E-1,2.014380991E-1
1.644495574E1,-1.774289906E-1,1.160250902E-1,1.822680980E-1
1.645000694E1,-1.486739963E-1,9.259509295E-2,1.620330960E-1
1.645505809E1,-1.103340015E-1,7.129509002E-2,1.449930966E-1
1.646010929E1,-6.879900396E-2,5.319009349E-2,1.258230954E-1
1.646516048E1,-2.193900011E-2,3.189009428E-2,1.045230925E-1
1.647021163E1,3.024599887E-2,1.804509386E-2,8.322308958E-2
1.647526085E1,8.562599868E-2,9.525093250E-3,6.192309409E-2
1.648031200E1,1.356810033E-1,3.135093488E-3,4.381809384E-2
1.648536319E1,1.836060137E-1,-5.384906661E-3,2.784309350E-2
1.649041434E1,2.272710055E-1,-2.348990552E-2,1.293309405E-2
1.649546554E1,2.613509893E-1,-4.798490554E-2,-9.119062452E-4
1.650051673E1,2.858459949E-1,-7.460991293E-2,-1.688690670E-2
1.650556382E1,3.018209934E-1,-1.012349129E-1,-3.073190711E-2
1.651061496E1,3.071459830E-1,-1.353148967E-1,-4.457690567E-2
1.651566616E1,3.028859794E-1,-1.630049050E-1,-6.055190414E-2
1.652071731E1,2.911709845E-1,-1.896298975E-1,-8.078690618E-2
1.652576851E1,2.656109929E-1,-2.183849066E-1,-1.020869091E-1
1.653081965E1,2.347260118E-1,-2.428798974E-1,-1.212569103E-1
1.653588038E1,1.942560077E-1,-2.631149292E-1,-1.393619031E-1
1.654093158E1,1.516560018E-1,-2.769599259E-1,-1.521419138E-1
1.654598278E1,1.101209968E-1,-2.790899277E-1,-1.585319042E-1
1.655103392E1,6.858599931E-2,-2.695049047E-1,-1.595969051E-1
1.655608512E1,3.237599880E-2,-2.503349185E-1,-1.542719007E-1
1.656113627E1,2.555999905E-3,-2.151899040E-1,-1.446869075E-1
1.656617934E1,-1.874400117E-2,-1.683298945E-1,-1.340369135E-1
1.657123054E1,-3.045899980E-2,-1.172099113E-1,-1.212569103E-1
1.657628168E1,-3.258899972E-2,-8.099991083E-2,-1.074119061E-1
1.658133288E1,-3.045899980E-2,-5.650490522E-2,-8.930690587E-2
1.658638408E1,-1.874400117E-2,-3.626990691E-2,-7.120190561E-2
1.659143522E1,4.259999841E-4,-2.774990536E-2,-5.096690357E-2
1.659649434E1,2.598599903E-2,-2.135990560E-2,-3.499190509E-2
1.660154554E1,5.580599979E-2,-2.242490463E-2,-1.901690662E-2
1.660659673E1,8.882100135E-2,-2.774990536E-2,-8.366906084E-3
1.661164788E1,1.197059974E-1,-2.987990528E-2,-4.106906243E-3
1.661669908E1,1.473960131E-1,-3.946490586E-2,-8.366906084E-3
1.662175022E1,1.740210056E-1,-4.798490554E-2,-2.008190565E-2
1.662682736E1,2.027759999E-1,-5.437490717E-2,-3.392690420E-2
1.663187856E1,2.262060046E-1,-6.821990758E-2,-5.522690713E-2
1.663692970E1,2.475060076E-1,-8.951991051E-2,-7.972190529E-2
1.664198090E1,2.666759789E-1,-1.214699075E-1,-1.010219082E-1
1.664703210E1,2.847809792E-1,-1.502249092E-1,-1.255169064E-1
1.665208324E1,2.975609899E-1,-1.672649086E-1,-1.500119120E-1
1.665712028E1,3.114059865E-1,-1.725898981E-1,-1.787669063E-1
1.666217147E1,3.209909797E-1,-1.736548990E-1,-2.043269128E-1
1.666722262E1,3.305760026E-1,-1.640699059E-1,-2.213669121E-1
1.667227376E1,3.369659781E-1,-1.417049021E-1,-2.373419106E-1
1.667732496E1,3.433559835E-1,-1.044299081E-1,-2.479919046E-1
1.668237616E1,3.486810029E-1,-5.117990449E-2,-2.533169091E-1
1.668744074E1,3.518759906E-1,1.059009321E-2,-2.533169091E-1
1.669249194E1,3.518759906E-1,6.810008734E-2,-2.458619028E-1
1.669754314E1,3.486810029E-1,1.160250902E-1,-2.330819070E-1
1.670259429E1,3.433559835E-1,1.554300934E-1,-2.160419077E-1
1.670764548E1,3.433559835E-1,1.895100921E-1,-1.862219125E-1
1.671269668E1,3.476159871E-1,2.140050977E-1,-1.489469111E-1
1.671773377E1,3.561359942E-1,2.395651042E-1,-1.159319058E-1
1.672278496E1,3.742409945E-1,2.566050887E-1,-8.398190886E-2
1.672783616E1,3.955409825E-1,2.523450851E-1,-6.481190771E-2
1.673288731E1,4.200359881E-1,2.480850965E-1,-5.842190981E-2
1.673793851E1,4.477259815E-1,2.385001034E-1,-6.374690682E-2
1.674298965E1,4.668959975E-1,2.214601040E-1,-7.972190529E-2
1.674804809E1,4.850009978E-1,1.959000975E-1,-1.116719097E-1
1.675309929E1,4.913910031E-1,1.469101012E-1,-1.649219096E-1
1.675815043E1,4.807409942E-1,9.579008818E-2,-2.362769097E-1
1.676320163E1,4.541159868E-1,2.763009444E-2,-3.172169030E-1
1.676825283E1,4.157759845E-1,-5.969990417E-2,-4.034819007E-1
1.677330397E1,3.678509891E-1,-1.459649056E-1,-4.876168966E-1
1.677835351E1,3.082109988E-1,-2.109299004E-1,-5.738818645E-1
1.678340470E1,2.368560135E-1,-2.471399009E-1,-6.558868885E-1
1.678845590E1,1.559160054E-1,-2.513999045E-1,-7.336318493E-1
1.679350705E1,6.752099842E-2,-2.279698998E-1,-8.028568625E-1
1.679855825E1,-2.832899988E-2,-1.928249002E-1,-8.571718931E-1
1.680360939E1,-1.263089925E-1,-1.587449014E-1,-8.997718692E-1
1.680862017E1,-2.242890000E-1,-1.235999092E-1,-9.221369028E-1
1.681367137E1,-3.201390207E-1,-9.164991230E-2,-9.253318906E-1
1.681872252E1,-4.117290080E-1,-5.650490522E-2,-9.040318727E-1
1.682377371E1,-4.969290197E-1,-2.561990544E-2,-8.624968529E-1
1.682882486E1,-5.789339542E-1,-1.124906237E-3,-8.049868941E-1
1.683387606E1,-6.534839869E-1,1.272009313E-2,-7.378918529E-1
1.683894824E1,-7.141889930E-1,2.017509378E-2,-6.612119079E-1
1.684399944E1,-7.610489726E-1,1.698009484E-2,-5.855968595E-1
