"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.452860323E1,-6.355934739E-1,1.796026468E0,1.173834896E1
1.453365391E1,-7.170404792E-1,1.922988057E0,1.151077557E1
1.453870459E1,-7.625550032E-1,2.016412497E0,1.140058327E1
1.454375527E1,-8.104649782E-1,2.105046034E0,1.126643467E1
1.454880589E1,-8.248379827E-1,2.131396532E0,1.116342831E1
1.455385657E1,-8.200470209E-1,2.205657005E0,1.120415211E1
1.455894230E1,-7.793235183E-1,2.258358002E0,1.117780113E1
1.456399297E1,-7.433909774E-1,2.267940044E0,1.117061520E1
1.456904365E1,-6.978765130E-1,2.255962610E0,1.117540646E1
1.457409433E1,-6.595485210E-1,2.208052397E0,1.111312294E1
1.457914495E1,-6.427800059E-1,2.138582945E0,1.103886223E1
1.458419563E1,-6.667349935E-1,1.968502522E0,1.103167629E1
1.458922198E1,-7.218315005E-1,1.824772477E0,1.110354137E1
1.459427266E1,-8.392109871E-1,1.597200036E0,1.128559875E1
1.459932334E1,-8.943074942E-1,1.405560017E0,1.153473091E1
1.460437402E1,-9.326354861E-1,1.257038951E0,1.176949024E1
1.460942464E1,-8.799344897E-1,1.144450545E0,1.200424862E1
1.461447532E1,-8.727480173E-1,1.055817008E0,1.220307541E1
1.461950532E1,-9.302399755E-1,9.480195045E-1,1.233482838E1
1.462455594E1,-1.016477942E0,7.947074771E-1,1.243543911E1
1.462960667E1,-1.105111480E0,6.318135262E-1,1.244023037E1
1.463465730E1,-1.186558485E0,5.431799889E-1,1.236596966E1
1.463970797E1,-1.210513473E0,4.329870045E-1,1.222703075E1
1.464475860E1,-1.232072949E0,3.491444886E-1,1.187968254E1
1.464981615E1,-1.186558485E0,3.611220121E-1,1.147723866E1
1.465486683E1,-1.193745017E0,4.976654947E-1,1.100292969E1
1.465991745E1,-1.212908983E0,6.701415181E-1,1.049029255E1
1.466496818E1,-1.181767464E0,8.521994948E-1,1.009263992E1
1.467001881E1,-1.133857489E0,1.003116012E0,9.608749390E0
1.467506948E1,-1.148230553E0,1.154032469E0,9.184745789E0
1.468012047E1,-1.085947514E0,1.295367002E0,8.806256294E0
1.468517115E1,-1.059597015E0,1.415142059E0,8.537960052E0
1.469022183E1,-9.805455208E-1,1.549289942E0,8.274455070E0
1.469527250E1,-8.847255111E-1,1.613968492E0,8.125934601E0
1.470032318E1,-8.032785058E-1,1.673856020E0,8.008555412E0
1.470537381E1,-8.104649782E-1,1.659482956E0,7.922317028E0
1.471044636E1,-7.625550032E-1,1.695415497E0,7.900757313E0
1.471549709E1,-7.290179729E-1,1.613968492E0,7.924712658E0
1.472054777E1,-7.314134836E-1,1.539708018E0,7.998972893E0
1.472559839E1,-7.409955263E-1,1.513357520E0,8.092397690E0
1.473064907E1,-7.889055014E-1,1.453469992E0,8.238522530E0
1.473569975E1,-8.344200253E-1,1.381605029E0,8.408603668E0
1.474072740E1,-8.967030048E-1,1.348067999E0,8.473281860E0
1.474577808E1,-9.014940262E-1,1.360045552E0,8.537960052E0
1.475082870E1,-9.949185252E-1,1.307344556E0,8.545146942E0
1.475587943E1,-1.054805994E0,1.257038951E0,8.485259056E0
1.476093011E1,-1.052410483E0,1.240270495E0,8.410999298E0
1.476598073E1,-1.083552003E0,1.247457027E0,8.300806046E0
1.477103459E1,-1.030851007E0,1.261829972E0,8.173844337E0
1.477608527E1,-9.589859843E-1,1.276203036E0,8.042092323E0
1.478113589E1,-8.320245147E-1,1.285784960E0,7.848056316E0
1.478618657E1,-7.074584961E-1,1.295367002E0,7.637252331E0
1.479123719E1,-4.870724976E-1,1.304949045E0,7.388120651E0
1.479628792E1,-3.122009933E-1,1.398373485E0,7.174921036E0
1.480134542E1,-1.061879992E-1,1.508566499E0,6.980885506E0
1.480639610E1,-4.390500113E-2,1.580431461E0,6.849133015E0
1.481144678E1,-1.755449921E-2,1.635527968E0,6.731753349E0
1.481649740E1,-7.504650205E-2,1.712183952E0,6.595210075E0
1.482154803E1,-1.325384974E-1,1.824772477E0,6.485016823E0
1.482659876E1,-1.876350045E-1,1.911010504E0,6.420338631E0
1.483164032E1,-3.169920146E-1,1.951733947E0,6.391592503E0
1.483669100E1,-4.247894883E-1,1.975689054E0,6.362846375E0
1.484174162E1,-4.750950038E-1,2.061927080E0,6.422733784E0
1.484679230E1,-5.613330007E-1,2.073904514E0,6.468248367E0
1.485184303E1,-6.044520140E-1,2.095463991E0,6.504180908E0
1.485689365E1,-6.260114908E-1,2.097859383E0,6.542509079E0
1.486194553E1,-5.948699713E-1,2.124209881E0,6.571255207E0
1.486699620E1,-5.541465282E-1,2.148164988E0,6.528135777E0
1.487204683E1,-5.134230256E-1,2.172120094E0,6.496994495E0
1.487709750E1,-4.271849990E-1,2.234402895E0,6.456271172E0
1.488214818E1,-3.433425128E-1,2.346991539E0,6.441897869E0
1.488719886E1,-2.930369973E-1,2.466766596E0,6.511367321E0
1.489225068E1,-2.547090054E-1,2.622473955E0,6.580836773E0
1.489730136E1,-2.523134947E-1,2.744644403E0,6.693425655E0
1.490235204E1,-2.307540029E-1,2.814114094E0,6.870692730E0
1.490740266E1,-2.403360009E-1,2.878792524E0,7.079101086E0
1.491245339E1,-3.098055124E-1,2.909934044E0,7.368956566E0
1.491750402E1,-3.313649893E-1,2.878792524E0,7.701931000E0
1.492255704E1,-3.912524879E-1,2.893165588E0,8.046882629E0
1.492760761E1,-4.247894883E-1,2.883583546E0,8.331947327E0
1.493265829E1,-4.822815061E-1,2.876396894E0,8.638571739E0
1.493770886E1,-4.966545105E-1,2.888374567E0,9.031433105E0
1.494275948E1,-4.774905145E-1,2.895560980E0,9.366803169E0
1.494781011E1,-4.607219994E-1,2.912329435E0,9.613539696E0
1.495285058E1,-4.343715012E-1,2.986589909E0,9.884231567E0
1.495790115E1,-3.553200066E-1,2.984194517E0,1.006868458E1
1.496295178E1,-2.834550142E-1,2.986589909E0,1.022199726E1
1.496800240E1,-2.163809985E-1,2.984194517E0,1.029625797E1
1.497305303E1,-1.732620001E-1,2.988985538E0,1.033218956E1
1.497810365E1,-1.636800021E-1,2.957844019E0,1.029146671E1
1.498315126E1,-1.852394938E-1,2.957844019E0,1.028427982E1
1.498820188E1,-2.355449945E-1,3.015336037E0,1.025074291E1
1.499325245E1,-3.169920146E-1,2.988985538E0,1.014054966E1
1.499830308E1,-3.768795133E-1,2.986589909E0,1.008784866E1
1.500335376E1,-4.367670119E-1,2.998567581E0,1.001598358E1
1.500840433E1,-4.798859954E-1,3.005753994E0,9.980051041E0
1.501348865E1,-5.613330007E-1,2.998567581E0,9.958492279E0
1.501853928E1,-6.427800059E-1,3.005753994E0,1.002317047E1
1.502358990E1,-6.571530104E-1,2.957844019E0,1.019564629E1
1.502864053E1,-6.547574997E-1,2.847651005E0,1.031781673E1
1.503369115E1,-6.451755166E-1,2.778181553E0,1.049987507E1
1.503874178E1,-5.972654819E-1,2.658406496E0,1.073223877E1
1.504378516E1,-5.828924775E-1,2.536236048E0,1.101730347E1
1.504883579E1,-5.254005194E-1,2.421252012E0,1.137183666E1
1.505388641E1,-5.134230256E-1,2.291894913E0,1.167846107E1
1.505893704E1,-5.014454722E-1,2.131396532E0,1.201143551E1
1.506398766E1,-5.254005194E-1,1.990061998E0,1.234920120E1
1.506903829E1,-6.188250184E-1,1.882264495E0,1.270133972E1
1.507409282E1,-6.906899810E-1,1.822376966E0,1.297442627E1
1.507914344E1,-7.625550032E-1,1.793630958E0,1.320678997E1
1.508419407E1,-7.793235183E-1,1.796026468E0,1.338166142E1
1.508924469E1,-7.194359899E-1,1.846331954E0,1.333854294E1
1.509429532E1,-5.828924775E-1,1.872682452E0,1.318523026E1
1.509934594E1,-3.912524879E-1,1.906219482E0,1.288818836E1
1.510437001E1,-2.187764943E-1,1.932569981E0,1.250969982E1
1.510942058E1,-6.306900084E-2,1.887055516E0,1.214558315E1
1.511447120E1,6.149699911E-2,1.894242048E0,1.183177280E1
1.511952183E1,1.189889982E-1,1.930174470E0,1.163055134E1
1.512457251E1,1.860630065E-1,1.963711500E0,1.146765709E1
1.512962308E1,1.860630065E-1,2.033180952E0,1.136944103E1
1.513469443E1,2.315775007E-1,2.107441425E0,1.137183666E1
1.513974506E1,2.914650142E-1,2.174515486E0,1.137662792E1
1.514479563E1,3.106290102E-1,2.220030069E0,1.144370174E1
1.514984631E1,3.130244911E-1,2.217634439E0,1.150838089E1
1.515489688E1,2.243909985E-1,2.169724464E0,1.153952217E1
1.515994756E1,1.118025035E-1,2.076299906E0,1.164013290E1
1.516497459E1,1.119150035E-2,1.958920479E0,1.180302715E1
1.517002516E1,-8.702400327E-2,1.784049034E0,1.202101707E1
1.517507579E1,-2.091944963E-1,1.635527968E0,1.228212738E1
1.518012646E1,-2.642909884E-1,1.467843056E0,1.251688576E1
1.518517709E1,-3.744840026E-1,1.228292942E0,1.277560043E1
1.519022766E1,-4.679085016E-1,9.743700027E-1,1.296963596E1
1.519527844E1,-5.828924775E-1,8.042895198E-1,1.309420109E1
1.520032907E1,-6.954810023E-1,6.437910199E-1,1.323074532E1
1.520537969E1,-8.631659746E-1,5.503665209E-1,1.329302788E1
1.521043032E1,-9.398220181E-1,5.240160227E-1,1.332656479E1
1.521548094E1,-9.805455208E-1,5.216205120E-1,1.321876717E1
1.522053157E1,-9.182624817E-1,5.359935164E-1,1.304629135E1
1.522558532E1,-7.505775094E-1,5.958809853E-1,1.284506989E1
1.523063594E1,-5.541465282E-1,7.012829781E-1,1.255521393E1
1.523568657E1,-3.313649893E-1,8.090804815E-1,1.208809185E1
1.524073719E1,-1.397249997E-1,8.905274868E-1,1.165211010E1
1.524578782E1,-7.744199783E-2,9.863474965E-1,1.115145111E1
1.525083844E1,-1.995000057E-2,1.065399051E0,1.072505188E1
1.525588589E1,-2.474099956E-2,1.113309026E0,1.032739925E1
1.526093652E1,-4.150950164E-2,1.082167506E0,9.912977219E0
1.526598714E1,-4.390500113E-2,1.063003540E0,9.642286301E0
1.527103771E1,-1.276350021E-2,1.027070999E0,9.412318230E0
1.527608834E1,1.837800071E-2,9.983249903E-1,9.278169632E0
1.528113902E1,3.275100142E-2,1.010302544E0,9.254215240E0
1.528618480E1,-5.827800184E-2,1.015093446E0,9.270983696E0
1.529123542E1,-1.996124983E-1,1.019884467E0,9.323684692E0
1.529628605E1,-3.984389901E-1,1.019884467E0,9.429086685E0
1.530133667E1,-5.996609926E-1,1.005511522E0,9.527301788E0
1.530638730E1,-6.691305041E-1,1.000720501E0,9.551257133E0
1.531143792E1,-7.242270112E-1,9.576014876E-1,9.613539696E0
1.531649245E1,-6.691305041E-1,9.120870233E-1,9.580002785E0
1.532154308E1,-6.787124872E-1,9.192734957E-1,9.465019226E0
1.532659370E1,-7.074584961E-1,9.647880197E-1,9.263796806E0
1.533164433E1,-6.763169765E-1,1.039048553E0,8.985918999E0
1.533669495E1,-6.643394828E-1,1.108518004E0,8.741578102E0
1.534174558E1,-6.355934739E-1,1.199547052E0,8.444536209E0
1.534681693E1,-5.397735238E-1,1.300158024E0,8.137911797E0
1.535186756E1,-4.631175101E-1,1.412746549E0,7.919921398E0
1.535691818E1,-3.864614964E-1,1.484611511E0,7.725885868E0
1.536196881E1,-3.529244959E-1,1.549289942E0,7.543828011E0
1.536701943E1,-3.433425128E-1,1.628341556E0,7.412075520E0
1.537207006E1,-3.792749941E-1,1.664273977E0,7.253972530E0
1.537709735E1,-4.391624928E-1,1.712183952E0,7.138988495E0
1.538214797E1,-5.349825025E-1,1.724161506E0,7.088683128E0
1.538719855E1,-5.996609926E-1,1.702602029E0,7.129406452E0
1.539224922E1,-6.715260148E-1,1.666669488E0,7.160548210E0
1.539729985E1,-7.673460245E-1,1.628341556E0,7.215644360E0
1.540235047E1,-8.032785058E-1,1.542103529E0,7.241994858E0
1.540741063E1,-8.200470209E-1,1.458261013E0,7.261158943E0
1.541246126E1,-8.440020084E-1,1.417537451E0,7.294695854E0
1.541751188E1,-8.320245147E-1,1.415142059E0,7.306673527E0
1.542256250E1,-7.865099907E-1,1.431910515E0,7.249181271E0
1.542761313E1,-7.505775094E-1,1.522939444E0,7.177316666E0
1.543266376E1,-7.074584961E-1,1.566058517E0,7.098265171E0
1.543773157E1,-6.427800059E-1,1.642714500E0,6.992863178E0
1.544278219E1,-5.685194731E-1,1.762489557E0,6.858715057E0
1.544783282E1,-5.086320043E-1,1.875077963E0,6.851528645E0
1.545288344E1,-4.367670119E-1,1.980479956E0,6.738939762E0
1.545793407E1,-3.960435092E-1,2.028389931E0,6.679052353E0
1.546298469E1,-4.128119946E-1,2.071508884E0,6.667075157E0
1.546804183E1,-4.128119946E-1,2.131396532E0,6.662283897E0
1.547309240E1,-4.032300115E-1,2.148164988E0,6.604792118E0
1.547814303E1,-3.960435092E-1,2.162538052E0,6.633537769E0
1.548319365E1,-4.080210030E-1,2.181701899E0,6.638329029E0
1.548824428E1,-3.936479986E-1,2.174515486E0,6.556881905E0
1.549329490E1,-4.391624928E-1,2.191283941E0,6.532927036E0
1.549831787E1,-4.726994932E-1,2.220030069E0,6.501785278E0
1.550336844E1,-4.511399865E-1,2.291894913E0,6.525740623E0
1.550841907E1,-4.223940074E-1,2.370946407E0,6.576045990E0
1.551346969E1,-3.912524879E-1,2.404483557E0,6.652701855E0
1.551852032E1,-3.433425128E-1,2.476348400E0,6.770081520E0
1.552357094E1,-2.810595036E-1,2.533840418E0,6.942557335E0
1.552862855E1,-1.996124983E-1,2.603310108E0,7.105451584E0
1.553367912E1,-1.157699972E-1,2.550609112E0,7.208457947E0
1.553872975E1,-1.421204954E-1,2.555399895E0,7.356978893E0
1.554378042E1,-1.684709936E-1,2.586541414E0,7.534245968E0
1.554883105E1,-2.163809985E-1,2.644033432E0,7.785773277E0
1.555388162E1,-2.618955076E-1,2.691943407E0,8.032509804E0
1.555893521E1,-2.451270074E-1,2.792554617E0,8.317574501E0
1.556398584E1,-1.996124983E-1,2.874001503E0,8.743973732E0
1.556903646E1,-1.445160061E-1,2.871606112E0,9.108089447E0
1.557408709E1,-1.732620001E-1,2.883583546E0,9.448250771E0
1.557913771E1,-1.804485023E-1,2.888374567E0,9.776433945E0
1.558418834E1,-1.660754979E-1,2.859628439E0,1.010940838E1
1.558926771E1,-1.540980041E-1,2.842859983E0,1.035854053E1
1.559431834E1,-1.972170025E-1,2.850046396E0,1.048550224E1
1.559936896E1,-1.349339932E-1,2.885978937E0,1.059809017E1
1.560441959E1,-1.157699972E-1,2.955448389E0,1.063402271E1
1.560947021E1,-1.181655005E-1,2.979403496E0,1.062923241E1
1.561452084E1,-1.061879992E-1,2.993776560E0,1.054299355E1
1.561954662E1,-1.133745015E-1,2.965030432E0,1.043998718E1
1.562459724E1,-7.025550306E-2,2.962635040E0,1.039686871E1
1.562964787E1,-4.390500113E-2,2.950657606E0,1.036812210E1
1.563469850E1,-1.995000057E-2,2.871606112E0,1.032979488E1
1.563974917E1,8.795999922E-3,2.775785923E0,1.039447308E1
1.564479974E1,-3.671849892E-2,2.658406496E0,1.051664352E1
1.564984146E1,-1.157699972E-1,2.557795525E0,1.068911934E1
1.565489204E1,-1.804485023E-1,2.457184553E0,1.089752769E1
1.565994266E1,-1.972170025E-1,2.327827454E0,1.128559875E1
1.566499329E1,-2.139855027E-1,2.198470592E0,1.183416843E1
1.567004396E1,-2.235675007E-1,2.114628077E0,1.240429783E1
1.567509454E1,-2.906414866E-1,2.035576582E0,1.300796318E1
1.568013829E1,-3.768795133E-1,1.975689054E0,1.359486103E1
1.568518886E1,-5.828924775E-1,1.903823972E0,1.412666225E1
1.569023948E1,-7.529730201E-1,1.891846538E0,1.451473331E1
1.569529011E1,-7.913010120E-1,1.899032950E0,1.472314167E1
1.570034073E1,-7.721369863E-1,1.906219482E0,1.478063393E1
1.570539141E1,-6.811079979E-1,1.851122975E0,1.465127659E1
1.571047240E1,-6.451755166E-1,1.872682452E0,1.440214443E1
1.571552303E1,-6.092429757E-1,1.867891550E0,1.391825390E1
1.572057365E1,-6.643394828E-1,1.939756513E0,1.325230408E1
1.572562428E1,-7.553684711E-1,2.052345037E0,1.264145184E1
1.573067490E1,-8.463975191E-1,2.155351400E0,1.212162876E1
1.573572553E1,-8.919119835E-1,2.308663607E0,1.176709461E1
1.574075704E1,-8.344200253E-1,2.433229446E0,1.145088863E1
1.574580766E1,-7.529730201E-1,2.521862984E0,1.119217491E1
1.575085829E1,-6.763169765E-1,2.548213482E0,1.090471458E1
1.575590891E1,-5.996609926E-1,2.545818090E0,1.065318680E1
1.576095954E1,-5.086320043E-1,2.500303507E0,1.042082310E1
1.576601016E1,-4.511399865E-1,2.440416098E0,1.026032543E1
1.577106209E1,-4.535354972E-1,2.351782560E0,1.020522881E1
1.577611271E1,-4.535354972E-1,2.260753393E0,1.023876572E1
1.578116334E1,-4.607219994E-1,2.049949408E0,1.042561436E1
1.578621396E1,-4.631175101E-1,1.841541052E0,1.083284950E1
1.579126459E1,-5.062364936E-1,1.611572981E0,1.133111382E1
1.579631521E1,-5.158184767E-1,1.458261013E0,1.179104996E1
1.580136428E1,-5.541465282E-1,1.331299543E0,1.218630695E1
1.580641490E1,-6.595485210E-1,1.280994058E0,1.256479645E1
1.581146553E1,-8.296290040E-1,1.197151542E0,1.284506989E1
1.581651615E1,-1.052410483E0,1.091749549E0,1.299359035E1
1.582156678E1,-1.256028056E0,9.264600277E-1,1.300556755E1
1.582661745E1,-1.382989526E0,8.426175117E-1,1.284506989E1
1.583165850E1,-1.414131045E0,7.923120260E-1,1.256479645E1
1.583670907E1,-1.411735535E0,7.707524896E-1,1.203539085E1
1.584175969E1,-1.382989526E0,8.114759922E-1,1.138621044E1
1.584681032E1,-1.308729053E0,8.953185081E-1,1.067953777E1
1.585186094E1,-1.224886537E0,1.063003540E0,1.012138557E1
1.585691157E1,-1.107506990E0,1.225897551E0,9.515324593E0
1.586196433E1,-1.014082551E0,1.434306026E0,8.882912636E0
1.586701495E1,-9.733589888E-1,1.640318990E0,8.413394928E0
1.587206558E1,-8.607705235E-1,1.796026468E0,8.051673889E0
1.587711620E1,-7.074584961E-1,1.973293543E0,7.749841213E0
1.588216678E1,-5.397735238E-1,2.167329073E0,7.529455185E0
1.588721740E1,-3.289695084E-1,2.260753393E0,7.383329391E0
1.589227610E1,-1.636800021E-1,2.363759995E0,7.323441982E0
1.589732672E1,-5.109149963E-2,2.435625076E0,7.330628395E0
1.590237735E1,4.233299941E-2,2.449997902E0,7.376142979E0
1.590742797E1,6.628800184E-2,2.394901514E0,7.479149342E0
1.591247860E1,5.431050062E-2,2.301476955E0,7.591738224E0
1.591752922E1,-5.348699912E-2,2.155351400E0,7.757027626E0
1.592261370E1,-1.948215067E-1,1.985270977E0,7.893570900E0
1.592766443E1,-3.026190102E-1,1.853518486E0,8.082815170E0
1.593271516E1,-3.696930110E-1,1.733743548E0,8.267269135E0
1.593776594E1,-4.176029861E-1,1.633132458E0,8.401416779E0
1.594281667E1,-5.254005194E-1,1.563663006E0,8.514005661E0
1.594786745E1,-6.451755166E-1,1.472633958E0,8.605034828E0
1.595288464E1,-7.745324969E-1,1.391186953E0,8.593056679E0
1.595793537E1,-9.206579924E-1,1.285784960E0,8.600243568E0
1.596298615E1,-1.052410483E0,1.252248049E0,8.518796921E0
1.596803688E1,-1.121880054E0,1.230688453E0,8.461304665E0
1.597308766E1,-1.157812476E0,1.230688453E0,8.305597305E0
1.597813844E1,-1.167394519E0,1.252248049E0,8.125934601E0
1.598320558E1,-1.133857489E0,1.336090446E0,7.960645199E0
1.598825631E1,-1.061992526E0,1.482216001E0,7.740259171E0
1.599330709E1,-9.925230145E-1,1.630736947E0,7.512686729E0
1.599835782E1,-9.302399755E-1,1.760094047E0,7.299487114E0
1.600340860E1,-8.320245147E-1,1.860705018E0,7.033586502E0
1.600845933E1,-7.601594925E-1,1.939756513E0,6.796432018E0
1.601350855E1,-6.212205291E-1,1.985270977E0,6.540113449E0
1.601855933E1,-5.277959704E-1,2.076299906E0,6.293376923E0
1.602361006E1,-4.774905145E-1,2.145769596E0,6.092154980E0
1.602866079E1,-4.439535141E-1,2.193679571E0,5.840627670E0
1.603371157E1,-4.798859954E-1,2.184097528E0,5.622636795E0
1.603876235E1,-5.517510176E-1,2.181701899E0,5.512444019E0
1.604379506E1,-5.709149837E-1,2.217634439E0,5.481302738E0
1.604884584E1,-5.110275149E-1,2.277522087E0,5.454951763E0
1.605389657E1,-4.391624928E-1,2.306267977E0,5.550772190E0
1.605894735E1,-3.936479986E-1,2.282313108E0,5.672942638E0
1.606399808E1,-3.433425128E-1,2.289499521E0,5.740016460E0
1.606904886E1,-3.912524879E-1,2.318245411E0,5.807090282E0
1.607410094E1,-4.631175101E-1,2.339804888E0,5.972380161E0
1.607915167E1,-5.325869918E-1,2.366155386E0,6.164020061E0
1.608420245E1,-5.134230256E-1,2.430834055E0,6.499390125E0
1.608925318E1,-5.254005194E-1,2.507489920E0,6.841946602E0
1.609430396E1,-5.541465282E-1,2.564981937E0,7.182107449E0
1.609935469E1,-5.277959704E-1,2.591332436E0,7.534245968E0
1.610440521E1,-5.277959704E-1,2.584146023E0,7.821705818E0
1.610945600E1,-6.044520140E-1,2.560190916E0,8.037301064E0
1.611450672E1,-6.835035086E-1,2.536236048E0,8.334342957E0
1.611955745E1,-7.314134836E-1,2.543422461E0,8.686481476E0
1.612460823E1,-7.577639818E-1,2.521862984E0,9.012269974E0
1.612965902E1,-7.481819987E-1,2.574563980E0,9.326080322E0
1.613472454E1,-6.523619890E-1,2.598519087E0,9.661450386E0
1.613977527E1,-5.637285113E-1,2.646429062E0,9.977656364E0
1.614482605E1,-4.415580034E-1,2.696734428E0,1.026990700E1
1.614987678E1,-3.050144911E-1,2.744644403E0,1.060767269E1
1.615492750E1,-2.115900069E-1,2.842859983E0,1.082087231E1
1.615997829E1,-1.133745015E-1,2.847651005E0,1.095501995E1
1.616501261E1,-1.756574959E-1,2.902747393E0,1.108677292E1
1.617006334E1,-2.091944963E-1,2.981798887E0,1.114905548E1
1.617511412E1,-2.594999969E-1,3.044081926E0,1.112510014E1
1.618016490E1,-3.433425128E-1,3.091991901E0,1.102928066E1
1.618521563E1,-4.152075052E-1,3.135111094E0,1.091429615E1
1.619026641E1,-5.134230256E-1,3.135111094E0,1.071547031E1
1.619530386E1,-5.900790095E-1,3.163856983E0,1.050466633E1
1.620035464E1,-5.565419793E-1,3.151879549E0,1.029625797E1
1.620540537E1,-4.798859954E-1,3.115947008E0,1.014294529E1
1.621045615E1,-3.888570070E-1,3.087201118E0,1.003993893E1
1.621550688E1,-3.840659857E-1,3.005753994E0,1.015252781E1
1.622055766E1,-3.840659857E-1,2.897956610E0,1.044717407E1
1.622561667E1,-3.122009933E-1,2.874001503E0,1.079691696E1
1.623066740E1,-2.571044862E-1,2.847651005E0,1.127362156E1
1.623571818E1,-2.259629965E-1,2.735062599E0,1.181021309E1
1.624076891E1,-2.283585072E-1,2.641638041E0,1.229650021E1
1.624581969E1,-3.193874955E-1,2.526654005E0,1.275164509E1
1.625087047E1,-3.481335044E-1,2.380528450E0,1.311815643E1
1.625592646E1,-4.774905145E-1,2.241589546E0,1.338645267E1
1.626097724E1,-6.379889846E-1,2.054740429E0,1.361642075E1
1.626602803E1,-7.913010120E-1,1.863100529E0,1.386315727E1
1.627107870E1,-9.829409719E-1,1.664273977E0,1.409791565E1
1.627612954E1,-1.167394519E0,1.575640559E0,1.434465218E1
1.628118027E1,-1.318310976E0,1.597200036E0,1.449556923E1
1.628623058E1,-1.397362471E0,1.690624475E0,1.455545616E1
1.629128136E1,-1.366220951E0,1.872682452E0,1.445005417E1
1.629633214E1,-1.155416965E0,2.083486557E0,1.411228943E1
1.630138287E1,-8.200470209E-1,2.193679571E0,1.355653286E1
1.630643365E1,-4.343715012E-1,2.260753393E0,1.298640442E1
1.631148438E1,-1.157699972E-1,2.248775959E0,1.247855759E1
1.631653000E1,1.884585023E-1,2.277522087E0,1.198987579E1
1.632158079E1,4.519635141E-1,2.428438425E0,1.157066345E1
1.632663157E1,5.909025073E-1,2.541027069E0,1.129039001E1
1.633168230E1,6.268349886E-1,2.694339037E0,1.107479477E1
1.633673308E1,5.932980180E-1,2.804532051E0,1.096939278E1
1.634178381E1,4.998734891E-1,2.866815090E0,1.088315487E1
1.634683584E1,4.543589950E-1,2.929097891E0,1.088075924E1
1.635188662E1,3.465614915E-1,2.833277941E0,1.085680485E1
1.635693740E1,2.052270025E-1,2.641638041E0,1.074421597E1
1.636198813E1,3.514650092E-2,2.411669970E0,1.071307468E1
1.636703891E1,-2.163809985E-1,2.210448027E0,1.076577568E1
1.637208964E1,-4.798859954E-1,1.992457509E0,1.090711021E1
1.637712735E1,-7.266225219E-1,1.808004022E0,1.108437729E1
1.638217808E1,-8.703525066E-1,1.640318990E0,1.123529339E1
1.638722886E1,-9.661725163E-1,1.566058517E0,1.143651581E1
1.639227959E1,-9.541950226E-1,1.498984456E0,1.157545471E1
1.639733037E1,-9.278445244E-1,1.427119493E0,1.167127419E1
1.640238115E1,-8.104649782E-1,1.403164506E0,1.168564796E1
1.640745308E1,-6.547574997E-1,1.376814008E0,1.164013290E1
1.641250386E1,-4.726994932E-1,1.338485956E0,1.145088863E1
1.641755464E1,-3.672975004E-1,1.343276978E0,1.125924873E1
1.642260537E1,-2.571044862E-1,1.379209518E0,1.093825150E1
1.642765615E1,-1.181655005E-1,1.417537451E0,1.064120960E1
1.643270688E1,6.389249861E-2,1.463052034E0,1.026272011E1
1.643773589E1,3.058379889E-1,1.472633958E0,9.910581589E0
1.644278667E1,5.070599914E-1,1.506170988E0,9.548861504E0
1.644783745E1,6.459990144E-1,1.479820490E0,9.211095810E0
1.645288818E1,7.681695223E-1,1.463052034E0,8.906867027E0
1.645793896E1,8.376389742E-1,1.446283460E0,8.614616394E0
1.646298969E1,8.400344849E-1,1.410351038E0,8.446931839E0
1.646803730E1,7.681695223E-1,1.398373485E0,8.348715782E0
1.647308808E1,6.052755117E-1,1.340881467E0,8.360693932E0
1.647813881E1,3.848895133E-1,1.312135458E0,8.475677490E0
1.648318959E1,1.836674958E-1,1.254643559E0,8.686481476E0
1.648824032E1,-1.515899971E-2,1.194756031E0,8.942799568E0
1.649329110E1,-2.163809985E-1,1.098935962E0,9.189536095E0
1.649835006E1,-3.505289853E-1,9.576014876E-1,9.352430344E0
1.650340079E1,-4.990499914E-1,8.378264904E-1,9.409922600E0
1.650845157E1,-6.331980228E-1,7.444019914E-1,9.409922600E0
1.651350230E1,-7.817190289E-1,6.581640244E-1,9.388362885E0
1.651855308E1,-9.637770057E-1,5.815079808E-1,9.294938087E0
1.652360381E1,-1.073969960E0,5.958809853E-1,9.079343796E0
1.652865584E1,-1.133857489E0,6.701415181E-1,8.916449547E0
1.653370662E1,-1.143439531E0,7.372155190E-1,8.693668365E0
1.653875735E1,-1.107506990E0,8.330355287E-1,8.451722145E0
1.654380808E1,-1.023664474E0,9.767655134E-1,8.207381248E0
1.654885886E1,-8.847255111E-1,1.096540451E0,8.042092323E0
1.655390959E1,-7.817190289E-1,1.235479474E0,7.869616032E0
1.655895563E1,-6.954810023E-1,1.360045552E0,7.735467911E0
1.656400641E1,-5.254005194E-1,1.489402533E0,7.656416416E0
1.656905714E1,-3.936479986E-1,1.640318990E0,7.582156181E0
1.657410792E1,-2.738730013E-1,1.769675970E0,7.493522644E0
1.657915865E1,-1.493069977E-1,1.851122975E0,7.352188110E0
1.658420943E1,-7.744199783E-2,1.896637559E0,7.172525406E0
1.658927063E1,-7.504650205E-2,1.992457509E0,6.976094723E0
1.659432136E1,-1.349339932E-1,2.011621475E0,6.808409691E0
1.659937214E1,-2.211720049E-1,2.014017105E0,6.602396488E0
