"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.089253011E1,-8.967030048E-1,2.840464592E0,9.376385689E0
1.089758120E1,-9.446129799E-1,2.806927443E0,9.249423981E0
1.090263235E1,-1.033246517E0,2.773390532E0,9.189536095E0
1.090768011E1,-1.143439531E0,2.737457991E0,9.122462273E0
1.091273125E1,-1.253632545E0,2.759017467E0,9.117671967E0
1.091778235E1,-1.330288529E0,2.737457991E0,9.108089447E0
1.092283349E1,-1.375802994E0,2.730271578E0,9.012269974E0
1.092788459E1,-1.390176058E0,2.727875948E0,8.909262657E0
1.093293573E1,-1.397362471E0,2.770994902E0,8.791883469E0
1.093798537E1,-1.421317458E0,2.773390532E0,8.710436821E0
1.094303651E1,-1.462041020E0,2.811718464E0,8.691272736E0
1.094808761E1,-1.481204987E0,2.826091528E0,8.631384850E0
1.095313875E1,-1.481204987E0,2.862024069E0,8.633780479E0
1.095818985E1,-1.371011972E0,2.912329435E0,8.645757675E0
1.096324099E1,-1.239259481E0,2.972217083E0,8.578683853E0
1.096830500E1,-1.179371953E0,2.993776560E0,8.542751312E0
1.097335615E1,-1.109902501E0,3.034499884E0,8.535565376E0
1.097840730E1,-1.052410483E0,3.084805489E0,8.482864380E0
1.098345839E1,-9.829409719E-1,3.106364965E0,8.403812408E0
1.098850948E1,-9.829409719E-1,3.103969574E0,8.353507042E0
1.099356063E1,-9.254490137E-1,3.056059599E0,8.367879868E0
1.099859839E1,-9.589859843E-1,3.068037033E0,8.379857063E0
1.100364948E1,-1.033246517E0,3.020127058E0,8.415789604E0
1.100870063E1,-1.107506990E0,2.993776560E0,8.552333832E0
1.101375172E1,-1.196140528E0,2.960239410E0,8.679294586E0
1.101880287E1,-1.272796512E0,2.885978937E0,8.705645561E0
1.102385401E1,-1.284773946E0,2.866815090E0,8.791883469E0
1.102891396E1,-1.318310976E0,2.809323072E0,8.880517006E0
1.103396506E1,-1.378198504E0,2.770994902E0,8.902076721E0
1.103901620E1,-1.433295012E0,2.756622076E0,8.952382088E0
1.104406735E1,-1.466832042E0,2.706316471E0,9.017060280E0
1.104911844E1,-1.493182540E0,2.766204119E0,8.976337433E0
1.105416954E1,-1.416526556E0,2.682361603E0,8.997896194E0
1.105922157E1,-1.361430049E0,2.694339037E0,9.024247169E0
1.106427271E1,-1.306333542E0,2.749435425E0,9.105693817E0
1.106932391E1,-1.256028056E0,2.787763596E0,9.196722984E0
1.107437511E1,-1.150625944E0,2.818905115E0,9.282960892E0
1.107942631E1,-1.057201505E0,2.847651005E0,9.364407539E0
1.108447750E1,-9.757544994E-1,2.876396894E0,9.436272621E0
1.108952922E1,-9.014940262E-1,2.921911478E0,9.496160507E0
1.109458037E1,-8.847255111E-1,2.969821453E0,9.570421219E0
1.109963162E1,-8.535839915E-1,2.979403496E0,9.580002785E0
1.110468276E1,-8.463975191E-1,2.950657606E0,9.606353760E0
1.110973396E1,-8.200470209E-1,2.945866585E0,9.606353760E0
1.111478516E1,-8.679569960E-1,2.893165588E0,9.716546059E0
1.111983032E1,-8.967030048E-1,2.806927443E0,9.776433945E0
1.112488146E1,-9.086804986E-1,2.747040033E0,9.845903397E0
1.112993266E1,-9.901275039E-1,2.699130058E0,9.982446671E0
1.113498386E1,-1.078760982E0,2.667988539E0,1.009982681E1
1.114003506E1,-1.117089033E0,2.608100891E0,1.028667545E1
1.114508625E1,-1.160207987E0,2.557795525E0,1.043998718E1
1.115014464E1,-1.208117962E0,2.521862984E0,1.061725426E1
1.115519578E1,-1.220095515E0,2.490721464E0,1.074661160E1
1.116024704E1,-1.260818958E0,2.435625076E0,1.078973007E1
1.116529818E1,-1.414131045E0,2.337409496E0,1.078014851E1
1.117034938E1,-1.385385036E0,2.330223083E0,1.088075924E1
1.117540058E1,-1.323101997E0,2.299081564E0,1.097897530E1
1.118044136E1,-1.402153492E0,2.301476955E0,1.100532532E1
1.118549256E1,-1.416526556E0,2.311058998E0,1.095501995E1
1.119054375E1,-1.335079551E0,2.366155386E0,1.086638641E1
1.119559495E1,-1.306333542E0,2.378133059E0,1.072026062E1
1.120064610E1,-1.306333542E0,2.399692535E0,1.065079117E1
1.120569730E1,-1.258423448E0,2.461975574E0,1.054778481E1
1.121074625E1,-1.131461978E0,2.529049397E0,1.046873379E1
1.121579740E1,-1.064388037E0,2.617682934E0,1.043759155E1
1.122084860E1,-9.829409719E-1,2.646429062E0,1.046873379E1
1.122589980E1,-8.847255111E-1,2.723084927E0,1.049268818E1
1.123095099E1,-7.841144800E-1,2.766204119E0,1.047352409E1
1.123600224E1,-7.170404792E-1,2.835673571E0,1.046154690E1
1.124106245E1,-6.475710273E-1,2.933888912E0,1.049508381E1
1.124611360E1,-6.212205291E-1,2.996171951E0,1.050706196E1
1.125116480E1,-5.876834989E-1,3.003358603E0,1.051185226E1
1.125621599E1,-4.990499914E-1,3.005753994E0,1.052862072E1
1.126126719E1,-4.559310079E-1,3.017731428E0,1.052383041E1
1.126631839E1,-4.104165137E-1,3.008149385E0,1.052862072E1
1.127136688E1,-3.649019897E-1,2.986589909E0,1.060527706E1
1.127641802E1,-3.912524879E-1,3.008149385E0,1.065797806E1
1.128146922E1,-3.672975004E-1,3.000962973E0,1.067474651E1
1.128652047E1,-3.361560106E-1,3.024918079E0,1.063162708E1
1.129157162E1,-3.122009933E-1,3.048872948E0,1.063402271E1
1.129662282E1,-3.098055124E-1,3.024918079E0,1.061725426E1
1.130168422E1,-3.193874955E-1,2.988985538E0,1.059809017E1
1.130673537E1,-2.906414866E-1,2.965030432E0,1.051903915E1
1.131178657E1,-3.936479986E-1,2.919516087E0,1.048310661E1
1.131683776E1,-4.894680083E-1,2.838068962E0,1.048071098E1
1.132188896E1,-5.972654819E-1,2.761413097E0,1.050706196E1
1.132694016E1,-6.715260148E-1,2.667988539E0,1.064600086E1
1.133197875E1,-7.457864881E-1,2.617682934E0,1.087357330E1
1.133702990E1,-7.841144800E-1,2.531445026E0,1.119936085E1
1.134208115E1,-7.697414756E-1,2.442811489E0,1.146286583E1
1.134713230E1,-7.290179729E-1,2.356573582E0,1.168804264E1
1.135218349E1,-6.715260148E-1,2.253566980E0,1.176469898E1
1.135723469E1,-6.547574997E-1,2.145769596E0,1.179104996E1
1.136228636E1,-5.972654819E-1,2.057136059E0,1.174313927E1
1.136733756E1,-4.750950038E-1,2.018807888E0,1.157305908E1
1.137238875E1,-4.487445056E-1,2.004435062E0,1.140297890E1
1.137743995E1,-4.607219994E-1,1.911010504E0,1.139818764E1
1.138249110E1,-4.199984968E-1,1.803213000E0,1.120175648E1
1.138754230E1,-2.499179989E-1,1.743325472E0,1.098616123E1
1.139261407E1,-2.091944963E-1,1.709788442E0,1.081847668E1
1.139766521E1,-2.618955076E-1,1.714579463E0,1.065558243E1
1.140271641E1,-3.840659857E-1,1.683437943E0,1.044477844E1
1.140776761E1,-4.846769869E-1,1.618759513E0,1.030823517E1
1.141281881E1,-5.421689749E-1,1.599595547E0,1.013336372E1
1.141787000E1,-6.092429757E-1,1.508566499E0,9.970469475E0
1.142291079E1,-5.613330007E-1,1.381605029E0,9.915372849E0
1.142796193E1,-5.206094980E-1,1.240270495E0,9.917768478E0
1.143301318E1,-4.535354972E-1,1.110913515E0,1.000400639E1
1.143806433E1,-3.265739977E-1,9.360420108E-1,1.010940838E1
1.144311553E1,-1.780530065E-1,7.635660172E-1,1.028188419E1
1.144816672E1,-4.390500113E-2,6.342089772E-1,1.052383041E1
1.145321933E1,1.333619952E-1,5.359935164E-1,1.080170822E1
1.145827053E1,3.393749893E-1,5.264114738E-1,1.112749577E1
1.146332172E1,4.280084968E-1,4.737105072E-1,1.135985947E1
1.146837292E1,3.872849941E-1,4.018455148E-1,1.160659599E1
1.147342412E1,3.130244911E-1,3.443534970E-1,1.187249660E1
1.147847526E1,1.573169976E-1,2.221830040E-1,1.211444187E1
1.148352360E1,-2.713650092E-2,5.689350143E-2,1.228212738E1
1.148857480E1,-1.900305003E-1,-7.725449651E-2,1.223900795E1
1.149362599E1,-4.056254923E-1,-2.281710058E-1,1.208569622E1
1.149867719E1,-6.379889846E-1,-3.287819922E-1,1.190842915E1
1.150372834E1,-7.577639818E-1,-3.742964864E-1,1.174313927E1
1.150877954E1,-9.230535030E-1,-3.910650015E-1,1.155629063E1
1.151382391E1,-1.018873453E0,-4.006470144E-1,1.136944103E1
1.151887511E1,-1.006896019E0,-3.695054948E-1,1.111791420E1
1.152392631E1,-9.685680270E-1,-2.641035020E-1,1.081847668E1
1.152897750E1,-9.805455208E-1,-1.299555004E-1,1.053341198E1
1.153402865E1,-8.895164728E-1,-1.736699976E-2,1.024355698E1
1.153907985E1,-7.793235183E-1,1.694819927E-1,9.877044678E0
1.154413521E1,-6.116384864E-1,2.964434922E-1,9.582398415E0
1.154918641E1,-4.223940074E-1,4.593375027E-1,9.314102173E0
1.155423761E1,-2.307540029E-1,5.839034915E-1,9.182350159E0
1.155928881E1,-4.390500113E-2,7.084695101E-1,9.072156906E0
1.156434000E1,8.545199782E-2,8.545950055E-1,8.983523369E0
1.156939120E1,2.076224983E-1,9.312509894E-1,8.993105888E0
1.157443901E1,2.938604951E-1,9.959294796E-1,9.067365646E0
1.157949021E1,3.297930062E-1,1.089354038E0,9.052992821E0
1.158454141E1,3.273974955E-1,1.149241447E0,9.103298187E0
1.158959261E1,3.345839977E-1,1.177987456E0,9.112880707E0
1.159464381E1,3.106290102E-1,1.204337955E0,9.041015625E0
1.159969500E1,3.321884871E-1,1.259434462E0,9.019455910E0
1.160474058E1,2.938604951E-1,1.288180470E0,9.057784081E0
1.160979178E1,2.315775007E-1,1.295367002E0,9.067365646E0
1.161484297E1,1.956450045E-1,1.316926479E0,9.055388451E0
1.161989417E1,1.022204980E-1,1.369627476E0,9.026642799E0
1.162494537E1,3.275100142E-2,1.410351038E0,8.911658287E0
1.162999657E1,-2.234550007E-2,1.412746549E0,8.808651924E0
1.163505329E1,-3.432299942E-2,1.458261013E0,8.660131454E0
1.164010448E1,-5.588249862E-2,1.508566499E0,8.511610031E0
1.164515568E1,-9.421049803E-2,1.503775477E0,8.298410416E0
1.165020688E1,-1.469115019E-1,1.510962009E0,8.200195312E0
1.165525808E1,-1.612845063E-1,1.573245049E0,8.109166145E0
1.166030928E1,-1.612845063E-1,1.633132458E0,8.039696693E0
1.166536136E1,-2.044035047E-1,1.690624475E0,7.979808807E0
1.167041256E1,-1.996124983E-1,1.726557016E0,7.967831612E0
1.167546375E1,-1.876350045E-1,1.810399532E0,8.030114174E0
1.168051495E1,-1.588889956E-1,1.841541052E0,8.113957405E0
1.168556610E1,-1.277475059E-1,1.879868984E0,8.219359398E0
1.169061730E1,-8.941949904E-2,1.903823972E0,8.281641960E0
1.169567256E1,-6.785999984E-2,1.958920479E0,8.305597305E0
1.170072370E1,-3.911399841E-2,1.980479956E0,8.288828850E0
1.170577495E1,-4.869600013E-2,2.042762995E0,8.190612793E0
1.171082615E1,-8.702400327E-2,2.069113493E0,8.037301064E0
1.171587730E1,-1.397249997E-1,2.095463991E0,8.006159782E0
1.172092849E1,-2.403360009E-1,2.064322472E0,7.977413654E0
1.172597073E1,-3.601109982E-1,1.978084445E0,7.970226765E0
1.173102193E1,-4.056254923E-1,1.944547534E0,8.010950089E0
1.173607308E1,-5.206094980E-1,1.918197036E0,8.054069519E0
1.174112428E1,-6.691305041E-1,1.889451027E0,8.128330231E0
1.174617547E1,-7.841144800E-1,1.848727465E0,8.178635597E0
1.175122667E1,-8.368154764E-1,1.860705018E0,8.202590942E0
1.175627078E1,-8.703525066E-1,1.865496039E0,8.193008423E0
1.176132193E1,-8.727480173E-1,1.867891550E0,8.106770515E0
1.176637318E1,-8.511884809E-1,1.930174470E0,7.986995697E0
1.177142438E1,-8.703525066E-1,1.961315989E0,7.924712658E0
1.177647552E1,-8.583750129E-1,2.023598909E0,7.862429619E0
1.178152672E1,-8.583750129E-1,2.088277578E0,7.845661163E0
1.178659282E1,-7.865099907E-1,2.208052397E0,7.814519405E0
1.179164401E1,-7.218315005E-1,2.291894913E0,7.742654324E0
1.179669516E1,-6.284070015E-1,2.373342037E0,7.745049953E0
1.180174636E1,-5.804970264E-1,2.411669970E0,7.828892708E0
1.180679756E1,-5.158184767E-1,2.493117094E0,7.895966530E0
1.181184875E1,-4.870724976E-1,2.541027069E0,7.924712658E0
1.181689896E1,-4.822815061E-1,2.603310108E0,7.996577263E0
1.182195011E1,-4.822815061E-1,2.624869585E0,8.061256409E0
1.182700131E1,-5.421689749E-1,2.687152386E0,8.133120537E0
1.183205250E1,-5.445644855E-1,2.766204119E0,8.238522530E0
1.183710370E1,-4.942589998E-1,2.847651005E0,8.240918159E0
1.184215490E1,-4.679085016E-1,2.854837418E0,8.224149704E0
1.184719995E1,-4.367670119E-1,2.893165588E0,8.207381248E0
1.185225110E1,-4.415580034E-1,2.885978937E0,8.214568138E0
1.185730230E1,-4.511399865E-1,2.914725065E0,8.221754074E0
1.186235349E1,-5.397735238E-1,2.912329435E0,8.307992935E0
1.186740469E1,-6.188250184E-1,2.883583546E0,8.319970131E0
1.187245589E1,-6.763169765E-1,2.888374567E0,8.346320152E0
1.187752959E1,-6.715260148E-1,2.859628439E0,8.406208038E0
1.188258078E1,-7.194359899E-1,2.842859983E0,8.458909035E0
1.188763198E1,-7.577639818E-1,2.845255613E0,8.482864380E0
1.189268318E1,-8.032785058E-1,2.809323072E0,8.533169746E0
1.189773433E1,-8.487930298E-1,2.838068962E0,8.602639198E0
1.190278552E1,-8.823300004E-1,2.859628439E0,8.624198914E0
1.190780745E1,-9.422175288E-1,2.859628439E0,8.684085846E0
1.191285865E1,-9.685680270E-1,2.876396894E0,8.758346558E0
1.191790985E1,-9.613814950E-1,2.941075563E0,8.815838814E0
1.192296105E1,-9.661725163E-1,2.965030432E0,8.813443184E0
1.192801219E1,-9.014940262E-1,2.996171951E0,8.851771355E0
1.193306339E1,-8.703525066E-1,3.053663969E0,8.849375725E0
1.193811459E1,-8.296290040E-1,3.096782923E0,8.904472351E0
1.194316573E1,-8.344200253E-1,3.147088528E0,8.914053917E0
1.194821693E1,-7.745324969E-1,3.223744392E0,8.894889832E0
1.195326818E1,-7.266225219E-1,3.278841019E0,8.892494202E0
1.195831933E1,-6.763169765E-1,3.353101492E0,8.945195198E0
1.196337052E1,-5.972654819E-1,3.403407097E0,8.973941803E0
1.196842110E1,-5.230050087E-1,3.412988901E0,9.024247169E0
1.197347224E1,-4.870724976E-1,3.434548616E0,9.033828735E0
1.197852344E1,-4.966545105E-1,3.448921442E0,9.096112251E0
1.198357464E1,-4.942589998E-1,3.451317072E0,9.201514244E0
1.198862584E1,-4.966545105E-1,3.446526051E0,9.299729347E0
1.199367704E1,-4.942589998E-1,3.451317072E0,9.371594429E0
1.199874678E1,-4.343715012E-1,3.429757595E0,9.486578941E0
1.200379792E1,-4.439535141E-1,3.420175552E0,9.570421219E0
1.200884912E1,-4.056254923E-1,3.410593510E0,9.671031952E0
1.201390032E1,-4.247894883E-1,3.386638403E0,9.781225204E0
1.201895151E1,-4.271849990E-1,3.343519449E0,9.891418457E0
1.202400271E1,-4.367670119E-1,3.271654606E0,9.929745674E0
1.202904459E1,-4.559310079E-1,3.199789524E0,9.977656364E0
1.203409573E1,-3.936479986E-1,3.111155987E0,1.005431175E1
1.203914693E1,-3.433425128E-1,3.008149385E0,1.009263992E1
1.204419813E1,-3.625065088E-1,2.885978937E0,1.014534092E1
1.204924933E1,-4.128119946E-1,2.780576944E0,1.020762444E1
1.205430052E1,-4.990499914E-1,2.679965973E0,1.032979488E1
1.205940912E1,-6.811079979E-1,2.584146023E0,1.046394253E1
1.206446047E1,-8.416064978E-1,2.519467592E0,1.065558243E1
1.206951188E1,-1.050014973E0,2.473953009E0,1.087596893E1
1.207456328E1,-1.275192022E0,2.421252012E0,1.112030983E1
1.207961469E1,-1.469227552E0,2.411669970E0,1.126643467E1
1.208466610E1,-1.639307976E0,2.382924080E0,1.141735172E1
1.208965709E1,-1.792619944E0,2.382924080E0,1.142932892E1
1.209470849E1,-1.941141009E0,2.421252012E0,1.134788227E1
1.209975985E1,-2.020192385E0,2.469161987E0,1.116821957E1
1.210481125E1,-2.092057467E0,2.579355001E0,1.086159515E1
1.210986266E1,-2.101639509E0,2.644033432E0,1.056934452E1
1.211491407E1,-2.084871054E0,2.727875948E0,1.019564629E1
1.211997183E1,-2.024983406E0,2.799741030E0,9.845903397E0
1.212502329E1,-1.888440013E0,2.979403496E0,9.505742073E0
1.213007464E1,-1.737523556E0,3.159065962E0,9.239842415E0
1.213512605E1,-1.584211469E0,3.302795887E0,9.024247169E0
1.214017745E1,-1.308729053E0,3.384243011E0,8.897285461E0
1.214522886E1,-8.751435280E-1,3.391429424E0,8.890098572E0
1.215026980E1,-3.696930110E-1,3.317168951E0,8.995500565E0
1.215532115E1,3.993749991E-2,3.187812090E0,9.270983696E0
1.216037256E1,2.267864943E-1,2.957844019E0,9.730919838E0
1.216542396E1,1.980405003E-1,2.773390532E0,1.032260799E1
1.217047537E1,5.910149962E-2,2.529049397E0,1.099334812E1
1.217552678E1,-1.517024934E-1,2.234402895E0,1.160899162E1
1.218057209E1,-3.792749941E-1,1.918197036E0,1.209048653E1
1.218562349E1,-5.110275149E-1,1.616364002E0,1.250969982E1
1.219067490E1,-6.499664783E-1,1.362440944E0,1.291214371E1
1.219572631E1,-7.338089943E-1,1.211524487E0,1.324032688E1
1.220077771E1,-6.811079979E-1,1.103726983E0,1.347029495E1
1.220582912E1,-6.739215255E-1,1.077376485E0,1.356371975E1
1.221087907E1,-6.451755166E-1,1.144450545E0,1.357330132E1
1.221593047E1,-6.116384864E-1,1.257038951E0,1.339124393E1
1.222098188E1,-4.990499914E-1,1.475029469E0,1.305347824E1
1.222603329E1,-3.217830062E-1,1.669064999E0,1.247376728E1
1.223108469E1,-1.205610037E-1,1.896637559E0,1.172876644E1
1.223613610E1,-2.234550007E-2,2.191283941E0,1.092148304E1
1.224119990E1,3.275100142E-2,2.406878948E0,1.016210938E1
1.224625136E1,-3.911399841E-2,2.610496521E0,9.558443069E0
1.225130271E1,-1.061879992E-1,2.749435425E0,9.105693817E0
1.225635412E1,-2.044035047E-1,2.780576944E0,8.755950928E0
1.226140552E1,-2.642909884E-1,2.780576944E0,8.559519768E0
1.226645693E1,-3.385514915E-1,2.778181553E0,8.384648323E0
1.227150797E1,-4.271849990E-1,2.737457991E0,8.243313789E0
1.227655943E1,-6.164295077E-1,2.742249012E0,8.190612793E0
1.228161079E1,-8.248379827E-1,2.691943407E0,8.315178871E0
1.228666219E1,-1.009291530E0,2.634451389E0,8.473281860E0
1.229171360E1,-1.179371953E0,2.593728065E0,8.703249931E0
1.229676500E1,-1.311124444E0,2.507489920E0,8.978732109E0
1.230181896E1,-1.438086033E0,2.406878948E0,9.208700180E0
1.230687032E1,-1.493182540E0,2.311058998E0,9.388362885E0
1.231192172E1,-1.426108479E0,2.263149023E0,9.544070244E0
1.231697313E1,-1.402153492E0,2.208052397E0,9.673427582E0
1.232202454E1,-1.371011972E0,2.162538052E0,9.692591667E0
1.232707594E1,-1.294355989E0,2.117023468E0,9.651867867E0
1.233211683E1,-1.217700005E0,2.095463991E0,9.632703781E0
1.233716823E1,-1.083552003E0,2.030785561E0,9.572816849E0
1.234221964E1,-9.709634781E-1,1.997248530E0,9.546465874E0
1.234727105E1,-8.032785058E-1,1.930174470E0,9.551257133E0
1.235232245E1,-6.619439721E-1,1.899032950E0,9.517720222E0
1.235737386E1,-4.990499914E-1,1.867891550E0,9.503347397E0
1.236243547E1,-3.888570070E-1,1.851122975E0,9.498556137E0
1.236748688E1,-3.625065088E-1,1.839145541E0,9.476996422E0
1.237253829E1,-3.720884919E-1,1.808004022E0,9.500951767E0
1.237758969E1,-4.319759905E-1,1.760094047E0,9.484183311E0
1.238264110E1,-4.918634892E-1,1.769675970E0,9.500951767E0
1.238769250E1,-5.182139874E-1,1.767280459E0,9.453041077E0
1.239272662E1,-5.661240220E-1,1.750512004E0,9.354825974E0
1.239777803E1,-6.379889846E-1,1.774466991E0,9.172767639E0
1.240282943E1,-6.667349935E-1,1.803213000E0,8.957173347E0
1.240788084E1,-6.547574997E-1,1.896637559E0,8.767928123E0
1.241293224E1,-6.475710273E-1,1.982875466E0,8.547542572E0
1.241798365E1,-6.451755166E-1,2.071508884E0,8.288828850E0
1.242303558E1,-6.188250184E-1,2.117023468E0,8.101979256E0
1.242808704E1,-5.996609926E-1,2.200865984E0,7.898362160E0
1.243313839E1,-5.589374900E-1,2.284708500E0,7.709117413E0
1.243818980E1,-5.301914811E-1,2.342200518E0,7.579760551E0
1.244324120E1,-5.445644855E-1,2.433229446E0,7.500709057E0
1.244829261E1,-5.206094980E-1,2.541027069E0,7.515081882E0
1.245332110E1,-4.631175101E-1,2.641638041E0,7.524663925E0
1.245837250E1,-3.649019897E-1,2.747040033E0,7.567782879E0
1.246342391E1,-2.738730013E-1,2.833277941E0,7.608506680E0
1.246847532E1,-2.307540029E-1,2.924307108E0,7.685162544E0
1.247352672E1,-2.187764943E-1,2.974612474E0,7.711513042E0
1.247857813E1,-2.499179989E-1,2.974612474E0,7.761818409E0
1.248364052E1,-2.978279889E-1,2.988985538E0,7.740259171E0
1.248869193E1,-3.601109982E-1,3.012940407E0,7.687558174E0
1.249374328E1,-4.511399865E-1,3.008149385E0,7.730677128E0
1.249879474E1,-5.589374900E-1,2.965030432E0,7.771400452E0
1.250384615E1,-6.691305041E-1,2.933888912E0,7.840869904E0
1.250889756E1,-7.362045050E-1,2.883583546E0,7.979808807E0
1.251395407E1,-7.577639818E-1,2.847651005E0,8.169053078E0
1.251900547E1,-6.906899810E-1,2.864419460E0,8.274455070E0
1.252405688E1,-6.236159801E-1,2.842859983E0,8.341529846E0
1.252910829E1,-5.852879882E-1,2.823695898E0,8.358298302E0
1.253415964E1,-6.164295077E-1,2.787763596E0,8.365484238E0
1.253921105E1,-6.331980228E-1,2.826091528E0,8.449327469E0
1.254426360E1,-7.098540068E-1,2.840464592E0,8.461304665E0
1.254931500E1,-7.649505138E-1,2.859628439E0,8.502028465E0
1.255436641E1,-8.128604889E-1,2.895560980E0,8.528378487E0
1.255941782E1,-7.649505138E-1,2.936284542E0,8.535565376E0
1.256446922E1,-6.595485210E-1,3.000962973E0,8.545146942E0
1.256952058E1,-5.230050087E-1,3.072828054E0,8.545146942E0
1.257457136E1,-3.816705048E-1,3.199789524E0,8.506818771E0
1.257962276E1,-2.810595036E-1,3.259676933E0,8.418185234E0
1.258467417E1,-1.684709936E-1,3.372265577E0,8.399021149E0
1.258972558E1,-1.061879992E-1,3.434548616E0,8.430163383E0
1.259477693E1,-1.253519952E-1,3.484853983E0,8.494841576E0
1.259982834E1,-1.493069977E-1,3.492040396E0,8.669713020E0
1.260488073E1,-1.732620001E-1,3.470480919E0,8.849375725E0
1.260993214E1,-1.564934999E-1,3.448921442E0,9.052992821E0
1.261498355E1,-1.325384974E-1,3.451317072E0,9.189536095E0
1.262003495E1,-8.941949904E-2,3.429757595E0,9.350034714E0
1.262508636E1,-1.229564995E-1,3.420175552E0,9.393154144E0
1.263013771E1,-1.636800021E-1,3.374660969E0,9.443459511E0
1.263516834E1,-1.900305003E-1,3.367474556E0,9.462623596E0
1.264021974E1,-2.115900069E-1,3.338728428E0,9.479392052E0
1.264527115E1,-2.091944963E-1,3.274049997E0,9.467414856E0
1.265032256E1,-2.259629965E-1,3.154274940E0,9.467414856E0
1.265537396E1,-2.427314967E-1,3.053663969E0,9.508137703E0
1.266042537E1,-2.858504951E-1,2.948261976E0,9.524906158E0
1.266548651E1,-3.361560106E-1,2.857233047E0,9.560838699E0
1.267053792E1,-4.247894883E-1,2.749435425E0,9.587189674E0
1.267558933E1,-5.158184767E-1,2.653615475E0,9.687800407E0
1.268064073E1,-6.092429757E-1,2.519467592E0,9.809970856E0
1.268569214E1,-6.499664783E-1,2.392505884E0,9.982446671E0
1.269074355E1,-7.146450281E-1,2.277522087E0,1.014294529E1
1.269580370E1,-7.817190289E-1,2.236798525E0,1.026990700E1
1.270085511E1,-8.775389791E-1,2.239193916E0,1.047112942E1
1.270590651E1,-9.997094870E-1,2.344595909E0,1.064360523E1
1.271095792E1,-1.150625944E0,2.483535051E0,1.075619316E1
1.271600933E1,-1.291960478E0,2.694339037E0,1.081368542E1
1.272106068E1,-1.282378554E0,2.878792524E0,1.081847668E1
1.272608792E1,-1.150625944E0,3.027313471E0,1.078973007E1
1.273113933E1,-8.751435280E-1,3.108760595E0,1.069870186E1
1.273619073E1,-5.972654819E-1,3.068037033E0,1.051903915E1
1.274124214E1,-3.696930110E-1,2.969821453E0,1.038728619E1
1.274629355E1,-3.217830062E-1,2.885978937E0,1.035135365E1
1.275134495E1,-3.409470022E-1,2.794950008E0,1.027469826E1
1.275640980E1,-3.002234995E-1,2.751831055E0,1.018127346E1
1.276146120E1,-3.601109982E-1,2.723084927E0,1.029865265E1
1.276651261E1,-4.056254923E-1,2.718293905E0,1.052862072E1
1.277156401E1,-3.696930110E-1,2.718293905E0,1.072984314E1
1.277661542E1,-3.145965040E-1,2.682361603E0,1.105563068E1
1.278166683E1,-2.139855027E-1,2.701525450E0,1.137183666E1
1.278671578E1,-1.037925035E-1,2.718293905E0,1.154431343E1
1.279176719E1,-5.576999858E-3,2.725480556E0,1.164252853E1
1.279681855E1,1.213845015E-1,2.775785923E0,1.181739998E1
1.280186995E1,2.363685071E-1,2.790158987E0,1.201383114E1
1.280692136E1,3.657254875E-1,2.732666969E0,1.210725594E1
1.281197276E1,5.453879833E-1,2.656011105E0,1.207371807E1
1.281702146E1,6.651629806E-1,2.567377567E0,1.196592140E1
1.282207282E1,6.124619842E-1,2.473953009E0,1.175511742E1
1.282712422E1,5.286195278E-1,2.433229446E0,1.146286583E1
1.283217563E1,3.777030110E-1,2.382924080E0,1.116342831E1
1.283722704E1,1.213845015E-1,2.320641041E0,1.088315487E1
1.284227844E1,-5.827800184E-2,2.270335436E0,1.065558243E1
1.284732969E1,-1.948215067E-1,2.224821091E0,1.052862072E1
1.285238105E1,-2.427314967E-1,2.176911116E0,1.048310661E1
1.285743245E1,-2.235675007E-1,2.107441425E0,1.036812210E1
1.286248386E1,-1.109789982E-1,2.025994539E0,1.039447308E1
1.286753526E1,-2.474099956E-2,1.997248530E0,1.048789787E1
1.287258667E1,1.598249935E-2,1.887055516E0,1.061246395E1
1.287763667E1,1.358699985E-2,1.824772477E0,1.076338005E1
1.288268808E1,2.316899970E-2,1.781653523E0,1.086159515E1
1.288773948E1,1.598249935E-2,1.724161506E0,1.094064713E1
1.289279089E1,-1.995000057E-2,1.685833454E0,1.101969814E1
1.289784230E1,-6.067350134E-2,1.630736947E0,1.110114574E1
1.290289370E1,-9.660600126E-2,1.568454027E0,1.115863705E1
1.290794131E1,-1.157699972E-1,1.522939444E0,1.115384674E1
1.291299271E1,-1.708665043E-1,1.475029469E0,1.114426422E1
1.291804412E1,-2.211720049E-1,1.431910515E0,1.101251221E1
1.292309552E1,-2.331494987E-1,1.398373485E0,1.091669178E1
1.292814693E1,-1.924259961E-1,1.415142059E0,1.078493977E1
1.293319834E1,-1.325384974E-1,1.391186953E0,1.064360523E1
1.293824818E1,-6.306900084E-2,1.417537451E0,1.045675564E1
1.294329959E1,-2.474099956E-2,1.482216001E0,1.022918320E1
1.294835099E1,-7.972500287E-3,1.542103529E0,1.000161076E1
1.295340240E1,7.826550305E-2,1.570849538E0,9.783620834E0
1.295845381E1,6.389249861E-2,1.621155024E0,9.563234329E0
1.296350521E1,6.149699911E-2,1.637923479E0,9.369198799E0
1.296860907E1,7.826550305E-2,1.685833454E0,9.244632721E0
