"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.140235067E0,8.795999922E-3,2.859628439E0,9.417108536E0
4.145286213E0,-1.995000057E-2,2.818905115E0,9.438668251E0
4.150337359E0,-1.036799978E-2,2.802136421E0,9.448250771E0
4.155388505E0,-2.234550007E-2,2.814114094E0,9.431482315E0
4.160439651E0,-3.181499895E-3,2.821300507E0,9.469809532E0
4.165490797E0,-7.972500287E-3,2.818905115E0,9.515324593E0
4.170553453E0,3.993749991E-2,2.809323072E0,9.560838699E0
4.175604599E0,4.712399840E-2,2.809323072E0,9.556048393E0
4.180655745E0,6.628800184E-2,2.785367966E0,9.625517845E0
4.185706890E0,1.141979992E-1,2.790158987E0,9.606353760E0
4.190758036E0,1.094070002E-1,2.737457991E0,9.570421219E0
4.195809182E0,8.305650204E-2,2.742249012E0,9.560838699E0
4.200859442E0,1.609500032E-3,2.747040033E0,9.512928963E0
4.205910588E0,-3.192749992E-2,2.706316471E0,9.486578941E0
4.210961786E0,-7.744199783E-2,2.658406496E0,9.488973618E0
4.216012932E0,-1.636800021E-1,2.670383930E0,9.460227966E0
4.221064078E0,-2.139855027E-1,2.670383930E0,9.472205162E0
4.226115172E0,-2.235675007E-1,2.603310108E0,9.515324593E0
4.231157828E0,-2.283585072E-1,2.629660606E0,9.491369247E0
4.236208974E0,-2.283585072E-1,2.586541414E0,9.479392052E0
4.241260120E0,-1.756574959E-1,2.617682934E0,9.498556137E0
4.246311265E0,-1.421204954E-1,2.627264977E0,9.493764877E0
4.251362411E0,-9.660600126E-2,2.641638041E0,9.488973618E0
4.256413505E0,-4.869600013E-2,2.648824453E0,9.534488678E0
4.261518817E0,1.609500032E-3,2.644033432E0,9.536884308E0
4.266569911E0,2.077350020E-2,2.636847019E0,9.527301788E0
4.271621057E0,4.951950163E-2,2.648824453E0,9.580002785E0
4.276672203E0,1.837800071E-2,2.656011105E0,9.591980934E0
4.281723401E0,-4.390500113E-2,2.615287542E0,9.596771240E0
4.286774495E0,-9.421049803E-2,2.579355001E0,9.627913475E0
4.291770640E0,-1.205610037E-1,2.569772959E0,9.697382927E0
4.296821786E0,-1.588889956E-1,2.509885550E0,9.726128578E0
4.301872932E0,-2.235675007E-1,2.478744030E0,9.738105774E0
4.306924078E0,-2.786639929E-1,2.466766596E0,9.754874229E0
4.311975224E0,-2.834550142E-1,2.404483557E0,9.726128578E0
4.317026370E0,-2.714774907E-1,2.385319471E0,9.697382927E0
4.322087151E0,-2.499179989E-1,2.368551016E0,9.680614471E0
4.327138297E0,-2.283585072E-1,2.358968973E0,9.704568863E0
4.332189442E0,-1.708665043E-1,2.387715101E0,9.690196037E0
4.337240588E0,-1.708665043E-1,2.358968973E0,9.702173233E0
4.342291734E0,-1.996124983E-1,2.392505884E0,9.697382927E0
4.347342880E0,-2.115900069E-1,2.452393532E0,9.673427582E0
4.352401838E0,-1.900305003E-1,2.464370966E0,9.685404778E0
4.357452984E0,-2.044035047E-1,2.440416098E0,9.596771240E0
4.362504130E0,-2.067990005E-1,2.488326073E0,9.536884308E0
4.367555276E0,-1.421204954E-1,2.514676571E0,9.476996422E0
4.372606422E0,-1.421204954E-1,2.505094528E0,9.373990059E0
4.377657567E0,-9.900149703E-2,2.485930443E0,9.282960892E0
4.382701161E0,-7.265099883E-2,2.485930443E0,9.270983696E0
4.387752307E0,-9.421049803E-2,2.488326073E0,9.273379326E0
4.392803453E0,-1.061879992E-1,2.488326073E0,9.247028351E0
4.397854599E0,-9.660600126E-2,2.502698898E0,9.292543411E0
4.402905745E0,-5.109149963E-2,2.502698898E0,9.342848778E0
4.407956838E0,-5.827800184E-2,2.529049397E0,9.390758514E0
4.413001213E0,-5.348699912E-2,2.548213482E0,9.412318230E0
4.418052359E0,-4.390500113E-2,2.533840418E0,9.479392052E0
4.423103505E0,-6.067350134E-2,2.541027069E0,9.544070244E0
4.428154651E0,-7.265099883E-2,2.550609112E0,9.591980934E0
4.433205797E0,-4.390500113E-2,2.531445026E0,9.572816849E0
4.438256942E0,-7.744199783E-2,2.509885550E0,9.575211525E0
4.443311370E0,-5.827800184E-2,2.481139421E0,9.572816849E0
4.448362515E0,-7.504650205E-2,2.464370966E0,9.551257133E0
4.453413661E0,-1.349339932E-1,2.445207119E0,9.575211525E0
4.458464807E0,-1.325384974E-1,2.409274578E0,9.589585304E0
4.463515953E0,-1.493069977E-1,2.404483557E0,9.568025589E0
4.468567099E0,-1.540980041E-1,2.414065599E0,9.577607155E0
4.473617359E0,-1.469115019E-1,2.406878948E0,9.577607155E0
4.478668505E0,-1.517024934E-1,2.445207119E0,9.589585304E0
4.483719651E0,-1.517024934E-1,2.461975574E0,9.596771240E0
4.488770797E0,-1.732620001E-1,2.452393532E0,9.613539696E0
4.493821942E0,-1.924259961E-1,2.471557617E0,9.654263496E0
4.498873088E0,-1.540980041E-1,2.469161987E0,9.618330956E0
4.503928192E0,-1.445160061E-1,2.464370966E0,9.591980934E0
4.508979338E0,-1.397249997E-1,2.469161987E0,9.584794044E0
4.514030484E0,-1.373295039E-1,2.454788923E0,9.565629959E0
4.519081630E0,-1.301430017E-1,2.426043034E0,9.510533333E0
4.524132776E0,-1.421204954E-1,2.435625076E0,9.534488678E0
4.529183922E0,-1.517024934E-1,2.430834055E0,9.548861504E0
4.534240224E0,-1.517024934E-1,2.454788923E0,9.546465874E0
4.539291370E0,-1.708665043E-1,2.459579945E0,9.546465874E0
4.544342515E0,-1.636800021E-1,2.473953009E0,9.591980934E0
4.549393661E0,-1.253519952E-1,2.512280941E0,9.635099411E0
4.554444807E0,-1.133745015E-1,2.524258614E0,9.639890671E0
4.559495953E0,-9.181500226E-2,2.495512486E0,9.587189674E0
4.564542828E0,-5.827800184E-2,2.505094528E0,9.582398415E0
4.569593974E0,-7.983750105E-2,2.485930443E0,9.603958130E0
4.574645120E0,-1.061879992E-1,2.457184553E0,9.603958130E0
4.579696265E0,-9.421049803E-2,2.449997902E0,9.577607155E0
4.584747411E0,-1.181655005E-1,2.452393532E0,9.606353760E0
4.589798557E0,-1.732620001E-1,2.449997902E0,9.625517845E0
4.594880901E0,-1.852394938E-1,2.418856382E0,9.656659126E0
4.599932047E0,-1.301430017E-1,2.430834055E0,9.661450386E0
4.604983140E0,-8.462850004E-2,2.442811489E0,9.690196037E0
4.610034286E0,-1.755449921E-2,2.449997902E0,9.728524208E0
4.615085432E0,6.400499959E-3,2.445207119E0,9.692591667E0
4.620136578E0,4.951950163E-2,2.478744030E0,9.651867867E0
4.625163192E0,9.503400326E-2,2.488326073E0,9.560838699E0
4.630214338E0,1.213845015E-1,2.476348400E0,9.539279938E0
4.635265484E0,6.389249861E-2,2.485930443E0,9.539279938E0
4.640316630E0,2.796000056E-2,2.471557617E0,9.479392052E0
4.645367776E0,-2.474099956E-2,2.440416098E0,9.412318230E0
4.650418870E0,-9.900149703E-2,2.404483557E0,9.381176949E0
4.655457203E0,-1.013970003E-1,2.361364603E0,9.364407539E0
4.660508349E0,-1.277475059E-1,2.313454390E0,9.385967255E0
4.665559495E0,-1.588889956E-1,2.296685934E0,9.371594429E0
4.670610640E0,-2.403360009E-1,2.284708500E0,9.429086685E0
4.675661786E0,-2.355449945E-1,2.255962610E0,9.486578941E0
4.680712932E0,-2.259629965E-1,2.253566980E0,9.553652763E0
4.685771109E0,-2.187764943E-1,2.272731066E0,9.627913475E0
4.690822255E0,-1.732620001E-1,2.272731066E0,9.618330956E0
4.695873401E0,-6.306900084E-2,2.279917479E0,9.687800407E0
4.700924547E0,-1.276350021E-2,2.282313108E0,9.683009148E0
4.705975692E0,3.993749991E-2,2.323036432E0,9.683009148E0
4.711026838E0,5.670600012E-2,2.373342037E0,9.699777603E0
4.716081526E0,9.263850003E-2,2.421252012E0,9.694987297E0
4.721132672E0,8.305650204E-2,2.430834055E0,9.706964493E0
4.726183817E0,5.670600012E-2,2.457184553E0,9.675823212E0
4.731234963E0,3.754200041E-2,2.449997902E0,9.673427582E0
4.736286109E0,2.796000056E-2,2.397296906E0,9.615935326E0
4.741337255E0,1.609500032E-3,2.402087927E0,9.563234329E0
4.746387099E0,-4.150950164E-2,2.375737429E0,9.484183311E0
4.751438297E0,-5.109149963E-2,2.356573582E0,9.450646400E0
4.756489442E0,-1.301430017E-1,2.337409496E0,9.479392052E0
4.761540536E0,-1.469115019E-1,2.339804888E0,9.467414856E0
4.766591682E0,-1.325384974E-1,2.354177952E0,9.448250771E0
4.771642828E0,-1.205610037E-1,2.385319471E0,9.431482315E0
4.776700901E0,-6.785999984E-2,2.373342037E0,9.385967255E0
4.781752047E0,-2.713650092E-2,2.349386930E0,9.350034714E0
4.786803192E0,-7.972500287E-3,2.378133059E0,9.350034714E0
4.791854338E0,1.609500032E-3,2.409274578E0,9.342848778E0
4.796905484E0,1.358699985E-2,2.418856382E0,9.350034714E0
4.801956630E0,4.233299941E-2,2.435625076E0,9.352430344E0
4.807003974E0,7.586999983E-2,2.466766596E0,9.330870628E0
4.812055120E0,1.213845015E-1,2.493117094E0,9.342848778E0
4.817106265E0,1.549215019E-1,2.483535051E0,9.364407539E0
4.822157411E0,8.784750104E-2,2.514676571E0,9.383571625E0
4.827208557E0,1.141979992E-1,2.483535051E0,9.419504166E0
4.832259651E0,7.347449660E-2,2.459579945E0,9.453041077E0
4.837310849E0,-5.576999858E-3,2.433229446E0,9.488973618E0
4.842361995E0,-3.432299942E-2,2.382924080E0,9.572816849E0
4.847413140E0,-7.983750105E-2,2.325432062E0,9.627913475E0
4.852464286E0,-9.421049803E-2,2.330223083E0,9.683009148E0
4.857515432E0,-1.013970003E-1,2.303872585E0,9.702173233E0
4.862566578E0,-1.181655005E-1,2.318245411E0,9.709360123E0
4.867606682E0,-1.085835025E-1,2.330223083E0,9.711755753E0
4.872657828E0,-9.181500226E-2,2.318245411E0,9.723732948E0
4.877708974E0,-1.013970003E-1,2.330223083E0,9.644681931E0
4.882760172E0,-1.061879992E-1,2.342200518E0,9.673427582E0
4.887811265E0,-1.205610037E-1,2.358968973E0,9.620726585E0
4.892862411E0,-1.612845063E-1,2.354177952E0,9.556048393E0
4.897923140E0,-1.708665043E-1,2.380528450E0,9.539279938E0
4.902974286E0,-1.804485023E-1,2.382924080E0,9.474600792E0
4.908025432E0,-1.373295039E-1,2.411669970E0,9.450646400E0
4.913076578E0,-1.037925035E-1,2.438020468E0,9.395549774E0
4.918127724E0,-5.348699912E-2,2.473953009E0,9.347639084E0
4.923178870E0,-7.859999896E-4,2.476348400E0,9.314102173E0
4.928230015E0,2.556449920E-2,2.485930443E0,9.340453148E0
4.933281213E0,2.316899970E-2,2.495512486E0,9.282960892E0
4.938332307E0,-5.576999858E-3,2.500303507E0,9.294938087E0
4.943383505E0,-4.150950164E-2,2.490721464E0,9.290147781E0
4.948434599E0,-4.150950164E-2,2.502698898E0,9.292543411E0
4.953485745E0,-5.109149963E-2,2.485930443E0,9.311706543E0
4.958527932E0,-6.306900084E-2,2.473953009E0,9.338057518E0
4.963579078E0,-6.546449661E-2,2.466766596E0,9.395549774E0
4.968630224E0,-7.265099883E-2,2.466766596E0,9.467414856E0
4.973681370E0,-7.504650205E-2,2.478744030E0,9.560838699E0
4.978732515E0,-7.504650205E-2,2.471557617E0,9.620726585E0
4.983783661E0,-7.025550306E-2,2.481139421E0,9.675823212E0
4.988866526E0,-8.941949904E-2,2.464370966E0,9.692591667E0
4.993917672E0,-1.515899971E-2,2.469161987E0,9.740501404E0
4.998968870E0,-2.953200042E-2,2.481139421E0,9.786016464E0
5.004020015E0,-5.576999858E-3,2.473953009E0,9.790806770E0
5.009071161E0,2.316899970E-2,2.502698898E0,9.807575226E0
5.014122255E0,6.149699911E-2,2.478744030E0,9.814762115E0
5.019151734E0,6.628800184E-2,2.488326073E0,9.797993660E0
5.024202880E0,1.477349997E-1,2.505094528E0,9.778829575E0
5.029254026E0,1.501304954E-1,2.507489920E0,9.766852379E0
5.034305172E0,1.189889982E-1,2.517071962E0,9.718941689E0
5.039356317E0,5.910149962E-2,2.531445026E0,9.754874229E0
5.044407463E0,2.796000056E-2,2.533840418E0,9.671031952E0
5.049450640E0,-1.515899971E-2,2.536236048E0,9.601562500E0
5.054501786E0,8.795999922E-3,2.531445026E0,9.527301788E0
5.059552932E0,6.868349761E-2,2.519467592E0,9.453041077E0
5.064604078E0,1.261754930E-1,2.497908115E0,9.373990059E0
5.069655224E0,1.237799972E-1,2.493117094E0,9.326080322E0
5.074706370E0,1.094070002E-1,2.524258614E0,9.292543411E0
5.079765172E0,2.077350020E-2,2.529049397E0,9.285356522E0
5.084816370E0,2.316899970E-2,2.541027069E0,9.268588066E0
5.089867620E0,-1.036799978E-2,2.555399895E0,9.266192436E0
5.094918870E0,-3.671849892E-2,2.555399895E0,9.268588066E0
5.099970120E0,1.609500032E-3,2.545818090E0,9.261401176E0
5.105021317E0,6.400499959E-3,2.555399895E0,9.294938087E0
5.110119703E0,6.389249861E-2,2.512280941E0,9.328475952E0
5.115170953E0,8.784750104E-2,2.476348400E0,9.373990059E0
5.120222203E0,7.347449660E-2,2.433229446E0,9.426691055E0
5.125273453E0,-1.515899971E-2,2.406878948E0,9.405131340E0
5.130324703E0,-8.941949904E-2,2.366155386E0,9.436272621E0
5.135375953E0,-1.708665043E-1,2.337409496E0,9.455436707E0
5.140371526E0,-2.379405051E-1,2.315850019E0,9.465019226E0
5.145422724E0,-2.235675007E-1,2.332618475E0,9.448250771E0
5.150473974E0,-2.139855027E-1,2.332618475E0,9.433877945E0
5.155525224E0,-1.972170025E-1,2.327827454E0,9.397945404E0
5.160576474E0,-1.684709936E-1,2.351782560E0,9.424295425E0
5.165627724E0,-1.061879992E-1,2.332618475E0,9.436272621E0
5.170677099E0,-6.306900084E-2,2.358968973E0,9.421899796E0
5.175728349E0,-7.025550306E-2,2.380528450E0,9.443459511E0
5.180779547E0,-6.306900084E-2,2.368551016E0,9.476996422E0
5.185830797E0,-6.067350134E-2,2.418856382E0,9.479392052E0
5.190882047E0,-3.671849892E-2,2.428438425E0,9.541674614E0
5.195933297E0,6.400499959E-3,2.485930443E0,9.580002785E0
5.200997151E0,3.275100142E-2,2.488326073E0,9.601562500E0
5.206048349E0,1.119150035E-2,2.497908115E0,9.556048393E0
5.211099599E0,1.609500032E-3,2.521862984E0,9.544070244E0
5.216150849E0,-1.995000057E-2,2.507489920E0,9.512928963E0
5.221202099E0,-7.983750105E-2,2.490721464E0,9.486578941E0
5.226253297E0,-1.061879992E-1,2.466766596E0,9.441063881E0
5.231300120E0,-1.085835025E-1,2.421252012E0,9.393154144E0
5.236351317E0,-1.205610037E-1,2.399692535E0,9.352430344E0
5.241402567E0,-1.157699972E-1,2.387715101E0,9.342848778E0
5.246453817E0,-9.900149703E-2,2.363759995E0,9.376385689E0
5.251505067E0,-1.157699972E-1,2.378133059E0,9.364407539E0
5.256556265E0,-8.223299682E-2,2.361364603E0,9.381176949E0
5.261610067E0,-4.869600013E-2,2.399692535E0,9.438668251E0
5.266661265E0,-2.953200042E-2,2.457184553E0,9.472205162E0
5.271712515E0,-5.588249862E-2,2.476348400E0,9.529697418E0
5.276763765E0,-3.432299942E-2,2.445207119E0,9.589585304E0
5.281815015E0,-6.546449661E-2,2.433229446E0,9.683009148E0
5.286866213E0,-1.133745015E-1,2.445207119E0,9.728524208E0
5.291918297E0,-1.253519952E-1,2.414065599E0,9.766852379E0
5.296969599E0,-1.325384974E-1,2.397296906E0,9.850694656E0
5.302020797E0,-8.462850004E-2,2.404483557E0,9.831530571E0
5.307072047E0,-4.869600013E-2,2.418856382E0,9.824343681E0
5.312123297E0,-4.390500113E-2,2.426043034E0,9.841112137E0
5.317174547E0,-3.192749992E-2,2.421252012E0,9.831530571E0
5.322229338E0,-1.036799978E-2,2.447602510E0,9.754874229E0
5.327280536E0,4.004999995E-3,2.471557617E0,9.678218842E0
5.332331786E0,-1.276350021E-2,2.519467592E0,9.556048393E0
5.337383036E0,-3.181499895E-3,2.531445026E0,9.474600792E0
5.342434286E0,2.556449920E-2,2.550609112E0,9.462623596E0
5.347485536E0,4.472849891E-2,2.531445026E0,9.376385689E0
5.352519911E0,9.742949903E-2,2.550609112E0,9.357221603E0
5.357571161E0,1.405484974E-1,2.591332436E0,9.373990059E0
5.362622359E0,1.501304954E-1,2.584146023E0,9.357221603E0
5.367673609E0,1.549215019E-1,2.557795525E0,9.323684692E0
5.372724859E0,9.742949903E-2,2.569772959E0,9.314102173E0
5.377776109E0,9.503400326E-2,2.538631439E0,9.338057518E0
5.382831474E0,7.826550305E-2,2.524258614E0,9.342848778E0
5.387882724E0,1.358699985E-2,2.493117094E0,9.362012863E0
5.392933974E0,-7.972500287E-3,2.464370966E0,9.362012863E0
5.397985224E0,-5.588249862E-2,2.461975574E0,9.402735710E0
5.403036422E0,-9.900149703E-2,2.426043034E0,9.469809532E0
5.408087672E0,-1.277475059E-1,2.406878948E0,9.460227966E0
5.413145484E0,-1.469115019E-1,2.392505884E0,9.512928963E0
5.418196734E0,-1.612845063E-1,2.402087927E0,9.532093048E0
5.423247984E0,-1.493069977E-1,2.366155386E0,9.553652763E0
5.428299234E0,-1.037925035E-1,2.373342037E0,9.544070244E0
5.433350432E0,-5.588249862E-2,2.382924080E0,9.577607155E0
5.438401682E0,-5.109149963E-2,2.406878948E0,9.587189674E0
5.443422411E0,-6.306900084E-2,2.375737429E0,9.582398415E0
5.448473661E0,-6.785999984E-2,2.346991539E0,9.627913475E0
5.453524859E0,-1.157699972E-1,2.404483557E0,9.601562500E0
5.458576161E0,-1.109789982E-1,2.457184553E0,9.623122215E0
5.463627359E0,-7.983750105E-2,2.459579945E0,9.620726585E0
5.468678609E0,-8.462850004E-2,2.447602510E0,9.644681931E0
5.473744807E0,-4.150950164E-2,2.454788923E0,9.635099411E0
5.478796057E0,-2.953200042E-2,2.490721464E0,9.623122215E0
5.483847307E0,-5.576999858E-3,2.459579945E0,9.603958130E0
5.488898557E0,-5.576999858E-3,2.423647404E0,9.584794044E0
5.493949755E0,8.795999922E-3,2.464370966E0,9.536884308E0
5.499001005E0,1.358699985E-2,2.488326073E0,9.491369247E0
5.504062932E0,-2.474099956E-2,2.471557617E0,9.457832336E0
5.509114182E0,4.472849891E-2,2.509885550E0,9.443459511E0
5.514165432E0,9.503400326E-2,2.526654005E0,9.364407539E0
5.519216682E0,1.309664994E-1,2.572168589E0,9.381176949E0
5.524267880E0,1.788765043E-1,2.579355001E0,9.424295425E0
5.529319130E0,1.501304954E-1,2.572168589E0,9.462623596E0
5.534379130E0,1.285710037E-1,2.569772959E0,9.414713860E0
5.539430328E0,1.429439932E-1,2.541027069E0,9.431482315E0
5.544481578E0,1.261754930E-1,2.548213482E0,9.493764877E0
5.549532828E0,1.141979992E-1,2.536236048E0,9.503347397E0
5.554584078E0,5.670600012E-2,2.521862984E0,9.508137703E0
5.559635276E0,1.598249935E-2,2.502698898E0,9.505742073E0
5.564675224E0,-2.953200042E-2,2.481139421E0,9.515324593E0
5.569726474E0,-6.785999984E-2,2.445207119E0,9.541674614E0
5.574777724E0,-1.277475059E-1,2.414065599E0,9.577607155E0
5.579828974E0,-1.349339932E-1,2.378133059E0,9.577607155E0
5.584880172E0,-1.684709936E-1,2.335014105E0,9.577607155E0
5.589931422E0,-1.397249997E-1,2.337409496E0,9.611144066E0
5.594983817E0,-1.061879992E-1,2.311058998E0,9.591980934E0
5.600035067E0,-6.306900084E-2,2.346991539E0,9.587189674E0
5.605086317E0,-2.474099956E-2,2.361364603E0,9.584794044E0
5.610137567E0,-2.713650092E-2,2.397296906E0,9.546465874E0
5.615188765E0,-1.995000057E-2,2.435625076E0,9.524906158E0
5.620240015E0,-3.192749992E-2,2.481139421E0,9.539279938E0
5.625300172E0,-1.276350021E-2,2.521862984E0,9.508137703E0
5.630351370E0,1.598249935E-2,2.507489920E0,9.474600792E0
5.635402620E0,3.754200041E-2,2.485930443E0,9.441063881E0
5.640453870E0,5.431050062E-2,2.481139421E0,9.395549774E0
5.645505120E0,4.951950163E-2,2.481139421E0,9.395549774E0
5.650556317E0,5.670600012E-2,2.447602510E0,9.371594429E0
5.655597984E0,-1.755449921E-2,2.399692535E0,9.362012863E0
5.660649234E0,-6.067350134E-2,2.392505884E0,9.330870628E0
5.665700432E0,-9.181500226E-2,2.392505884E0,9.354825974E0
5.670751682E0,-1.061879992E-1,2.392505884E0,9.390758514E0
5.675802932E0,-1.109789982E-1,2.370946407E0,9.426691055E0
5.680854182E0,-1.301430017E-1,2.382924080E0,9.443459511E0
5.685908088E0,-1.181655005E-1,2.394901514E0,9.529697418E0
5.690959338E0,-9.181500226E-2,2.390110493E0,9.536884308E0
5.696010536E0,-8.941949904E-2,2.402087927E0,9.565629959E0
5.701061786E0,-5.588249862E-2,2.414065599E0,9.587189674E0
5.706113036E0,-5.109149963E-2,2.394901514E0,9.613539696E0
5.711164234E0,-3.911399841E-2,2.397296906E0,9.608749390E0
5.716204547E0,-2.953200042E-2,2.404483557E0,9.580002785E0
5.721255745E0,-5.348699912E-2,2.421252012E0,9.596771240E0
5.726306995E0,-6.546449661E-2,2.438020468E0,9.575211525E0
5.731358245E0,-7.504650205E-2,2.416460991E0,9.558443069E0
5.736409495E0,-1.133745015E-1,2.399692535E0,9.580002785E0
5.741460745E0,-1.301430017E-1,2.363759995E0,9.572816849E0
5.746516422E0,-1.684709936E-1,2.394901514E0,9.570421219E0
5.751567620E0,-1.804485023E-1,2.380528450E0,9.572816849E0
5.756618870E0,-1.732620001E-1,2.399692535E0,9.577607155E0
5.761670120E0,-1.205610037E-1,2.435625076E0,9.546465874E0
5.766721370E0,-7.744199783E-2,2.423647404E0,9.575211525E0
5.771772567E0,-2.953200042E-2,2.464370966E0,9.570421219E0
5.776826370E0,4.712399840E-2,2.507489920E0,9.570421219E0
5.781877567E0,8.305650204E-2,2.514676571E0,9.582398415E0
5.786928817E0,1.477349997E-1,2.562586546E0,9.563234329E0
5.791980067E0,1.309664994E-1,2.581750393E0,9.515324593E0
5.797031317E0,8.545199782E-2,2.576959610E0,9.505742073E0
5.802082515E0,5.431050062E-2,2.591332436E0,9.505742073E0
5.807129130E0,8.305650204E-2,2.584146023E0,9.486578941E0
5.812180328E0,9.263850003E-2,2.569772959E0,9.469809532E0
5.817231578E0,4.233299941E-2,2.550609112E0,9.460227966E0
5.822282828E0,2.316899970E-2,2.514676571E0,9.443459511E0
5.827334078E0,-2.474099956E-2,2.509885550E0,9.400340080E0
5.832385276E0,-6.067350134E-2,2.488326073E0,9.369198799E0
5.837442203E0,-5.827800184E-2,2.461975574E0,9.306916237E0
5.842493453E0,-9.181500226E-2,2.452393532E0,9.321289062E0
5.847544651E0,-7.025550306E-2,2.459579945E0,9.354825974E0
5.852595901E0,-4.150950164E-2,2.490721464E0,9.342848778E0
5.857647151E0,-3.911399841E-2,2.500303507E0,9.323684692E0
5.862698349E0,-5.576999858E-3,2.478744030E0,9.383571625E0
5.867758297E0,2.556449920E-2,2.490721464E0,9.421899796E0
5.872809547E0,4.233299941E-2,2.488326073E0,9.433877945E0
5.877860745E0,5.191500112E-2,2.497908115E0,9.510533333E0
5.882911995E0,3.993749991E-2,2.507489920E0,9.522510529E0
5.887963245E0,1.119150035E-2,2.505094528E0,9.546465874E0
5.893014495E0,1.609500032E-3,2.514676571E0,9.551257133E0
5.898043036E0,2.556449920E-2,2.521862984E0,9.630308151E0
5.903094234E0,1.598249935E-2,2.483535051E0,9.675823212E0
5.908145484E0,-1.755449921E-2,2.447602510E0,9.694987297E0
5.913196734E0,-4.150950164E-2,2.411669970E0,9.709360123E0
5.918247984E0,-7.504650205E-2,2.332618475E0,9.740501404E0
5.923299234E0,-6.067350134E-2,2.346991539E0,9.776433945E0
5.928360067E0,-7.504650205E-2,2.330223083E0,9.836321831E0
5.933411265E0,-1.013970003E-1,2.339804888E0,9.865067482E0
5.938462515E0,-1.277475059E-1,2.330223083E0,9.874649048E0
5.943513765E0,-8.702400327E-2,2.318245411E0,9.874649048E0
5.948565015E0,-4.630050063E-2,2.351782560E0,9.896208763E0
5.953616213E0,-5.827800184E-2,2.315850019E0,9.814762115E0
5.958687515E0,-1.995000057E-2,2.318245411E0,9.786016464E0
5.963738765E0,-3.181499895E-3,2.349386930E0,9.757269859E0
5.968789963E0,-7.972500287E-3,2.337409496E0,9.726128578E0
5.973841213E0,-3.432299942E-2,2.406878948E0,9.671031952E0
5.978892463E0,-1.276350021E-2,2.435625076E0,9.625517845E0
5.983943713E0,-2.474099956E-2,2.449997902E0,9.615935326E0
5.988986057E0,3.275100142E-2,2.476348400E0,9.580002785E0
5.994037255E0,6.149699911E-2,2.485930443E0,9.560838699E0
5.999088505E0,4.712399840E-2,2.469161987E0,9.508137703E0
6.004139755E0,5.910149962E-2,2.471557617E0,9.467414856E0
6.009191005E0,9.503400326E-2,2.459579945E0,9.424295425E0
6.014242203E0,5.910149962E-2,2.440416098E0,9.366803169E0
6.019291474E0,1.609500032E-3,2.423647404E0,9.311706543E0
6.024342672E0,6.400499959E-3,2.402087927E0,9.338057518E0
6.029393922E0,-4.150950164E-2,2.380528450E0,9.376385689E0
6.034445172E0,-5.827800184E-2,2.387715101E0,9.330870628E0
6.039496422E0,-7.504650205E-2,2.402087927E0,9.309311867E0
6.044547672E0,-1.301430017E-1,2.373342037E0,9.318893433E0
6.049608297E0,-1.684709936E-1,2.361364603E0,9.383571625E0
6.054659495E0,-1.636800021E-1,2.380528450E0,9.366803169E0
6.059710745E0,-1.469115019E-1,2.373342037E0,9.323684692E0
6.064761995E0,-9.421049803E-2,2.363759995E0,9.340453148E0
6.069813245E0,-6.546449661E-2,2.349386930E0,9.328475952E0
6.074864495E0,-1.755449921E-2,2.330223083E0,9.278169632E0
6.079906630E0,-3.432299942E-2,2.354177952E0,9.187141418E0
6.084957828E0,-5.109149963E-2,2.375737429E0,9.215887070E0
6.090009078E0,-5.109149963E-2,2.394901514E0,9.215887070E0
6.095060276E0,-6.785999984E-2,2.406878948E0,9.203909874E0
6.100111526E0,-1.037925035E-1,2.394901514E0,9.244632721E0
6.105162724E0,-1.373295039E-1,2.380528450E0,9.316497803E0
6.110210380E0,-1.708665043E-1,2.409274578E0,9.371594429E0
6.115261578E0,-1.972170025E-1,2.390110493E0,9.443459511E0
6.120312828E0,-1.756574959E-1,2.414065599E0,9.527301788E0
6.125364026E0,-1.469115019E-1,2.409274578E0,9.560838699E0
6.130415276E0,-7.025550306E-2,2.416460991E0,9.618330956E0
6.135466474E0,2.077350020E-2,2.440416098E0,9.635099411E0
6.140512567E0,4.951950163E-2,2.445207119E0,9.618330956E0
6.145563765E0,9.503400326E-2,2.459579945E0,9.582398415E0
6.150615015E0,1.237799972E-1,2.488326073E0,9.591980934E0
6.155666213E0,8.305650204E-2,2.466766596E0,9.572816849E0
6.160717463E0,5.910149962E-2,2.473953009E0,9.556048393E0
6.165768661E0,3.514650092E-2,2.507489920E0,9.539279938E0
6.170825797E0,2.316899970E-2,2.497908115E0,9.481787682E0
6.175876995E0,5.191500112E-2,2.495512486E0,9.486578941E0
6.180928245E0,5.191500112E-2,2.533840418E0,9.462623596E0
6.185979442E0,2.556449920E-2,2.509885550E0,9.481787682E0
6.191030640E0,8.795999922E-3,2.490721464E0,9.512928963E0
6.196081890E0,-1.036799978E-2,2.447602510E0,9.455436707E0
6.201125328E0,-3.432299942E-2,2.447602510E0,9.445855141E0
6.206176526E0,-7.025550306E-2,2.399692535E0,9.534488678E0
6.211227776E0,-1.445160061E-1,2.339804888E0,9.498556137E0
6.216278974E0,-1.804485023E-1,2.349386930E0,9.520115852E0
6.221330224E0,-1.780530065E-1,2.358968973E0,9.582398415E0
6.226381422E0,-1.900305003E-1,2.335014105E0,9.556048393E0
